loss,insulation_to_air_overall_heat_transfer_coefficient_to_environment,pipe_endcaps_to_air_thermal_conductance,heater_weight_1,heater_weight_2,heater_weight_3,heater_weight_4,fluid_to_steel_pipe_convective_heat_transfer_coefficient,steel_thermal_mass_multiplier,TC1_thermal_resistance,TC2_thermal_resistance,TC3_thermal_resistance,TC4_thermal_resistance,TC5_thermal_resistance
1.8351874019822243,5.40953455313751,3.942177822764702,0.841824642264239,0.4295250579134376,0.9074050975184091,0.7704513628917754,510.791246820925,11.581348994380319,44.77373913620214,32.462045103844765,81.66497497222728,36.531504468091256,82.23674300924755
2.3355660181879374,4.157633498969343,1.2743905626830359,0.9789505212733793,0.8118853116302616,0.1714231324824945,0.8618573610906475,927.5842797479776,14.50538477804692,4.557757217282095,4.976628068977857,20.96231630701745,90.98957353299127,40.669262558868255
2.7529779026370336,5.856164197127942,4.408603186936947,0.26725245794186,0.6217052615519434,0.7866104893767308,0.8799015338167295,920.6884068053164,18.51947549327336,23.745220211309892,13.45658472593291,43.04715008521962,41.30277822816754,28.840362093202426
1.8577283214854403,5.730603981811041,1.208450859128503,0.8104189266405816,0.7633608063756887,0.029048825620546368,0.6569262811904123,210.11618008274118,14.553465187677636,79.45561886034764,5.813095790538441,91.14369132258696,28.42240277617535,96.91885153695222
2.7929141010085328,3.6550124517338247,2.9546531844999966,0.07110422891834534,0.4924536766316012,0.2864190872371209,0.2862322898275925,491.9081320698958,2.7913098498780986,15.821026876315308,60.208203069208786,93.12689687190432,34.39993118332072,74.81915688089657
2.2264300582354806,1.436803036658828,3.5830942690087673,0.14921191002643136,0.4348333652943699,0.5279195272625354,0.5360139224699912,282.5573065741523,13.483958927558703,30.92188857096823,31.677162128776615,69.20720039192173,59.66311495251468,70.19666289607527
2.893273102469067,8.71067578566667,1.3770254749203776,0.9466538743667677,0.24812445827279556,0.139314116058877,0.7089258841497265,79.30877464065289,0.6794693069047086,5.8745795061616795,31.03381894101014,44.39047620088213,43.403622027765515,12.625525332424912
2.903100367162143,5.282636108657821,1.070011789668245,0.7155688076207457,0.042843275024243316,0.36523885639967407,0.17264115807668906,1433.0200292203237,18.38285898920696,46.398967127195384,44.81494611607516,2.8061354046672626,95.72351547060089,34.802512125152326
2.837075143244919,9.651564700156733,3.953375598103212,0.5569263101642233,0.35700720989868284,0.7303583651704586,0.6293727398948838,1546.104259220515,15.335163314059896,8.827203317385472,93.07263439291984,24.916009592337762,13.984898822501856,19.155132940025247
2.305545083341227,6.54012414801389,3.3404119666391185,0.221077048246143,0.594508066107855,0.47153525432851917,0.6146286917750114,1077.7928759704778,12.407619292179362,92.29199698144528,15.201531732310208,14.764814345414644,85.28720716546903,38.47328734740458
2.91070331572781,1.186359447949133,0.8607074592371127,0.6549393720227008,0.36989321126314023,0.8387544166749867,0.5162576540397895,923.4077088043707,6.8607746561274165,1.7183206467698156,60.213145211957844,90.87923820501909,77.16508702747646,74.80378041419827
2.7961671878893566,9.118572010673372,0.412880949738784,0.7904646079835503,0.9896916835740888,0.1438636085410543,0.642747256613264,974.6017643776534,3.6296551871335665,3.264475757440616,99.71027230988302,60.58528453030293,78.67479708983353,47.899747637024284
2.723882420925316,2.0708007409035627,2.7404865632450517,0.7613326025674149,0.13790771734451113,0.5842705987001997,0.4381641727846587,1032.1557810355325,15.64301924816631,77.98750633413569,44.90884260175192,14.271962772152872,76.41682945545266,29.218665765387424
