Time_ms,TC1_C,TC2_C,TC3_C,TC4_C,TC5_C,V_RMS,I_RMS,Wattage
15500,82.25,155.00,137.25,259.50,413.00,75.03,1.86,139.49
16000,82.25,155.00,137.25,259.00,412.75,75.03,1.86,139.49
16500,82.25,155.25,137.25,258.50,412.75,69.92,1.80,125.87
17000,82.25,155.00,137.25,258.00,412.50,69.92,1.80,125.87
17500,82.50,155.00,137.25,257.50,412.50,65.90,1.85,121.63
18000,82.50,155.25,137.25,257.00,412.25,65.90,1.85,121.63
18500,82.50,155.00,137.25,256.50,412.25,71.19,1.83,130.02
19000,82.50,155.50,137.25,256.00,412.25,71.19,1.83,130.02
19500,82.50,155.25,137.25,255.75,412.00,70.80,1.82,128.97
20000,82.50,155.50,137.25,255.00,411.75,70.80,1.82,128.97
20500,82.50,155.25,137.25,254.75,411.75,72.04,1.86,133.80
21000,82.50,155.50,137.25,254.25,411.75,72.04,1.86,133.80
21500,82.75,155.25,137.00,253.75,411.50,72.26,1.83,131.94
22000,82.75,155.50,137.25,253.25,411.50,72.26,1.83,131.94
22500,82.75,155.50,137.25,253.00,411.50,76.01,1.83,139.29
23000,82.75,155.50,137.25,252.00,411.50,76.01,1.83,139.29
23500,82.75,155.50,137.25,251.25,411.25,69.84,1.88,131.42
24000,82.75,155.25,137.25,250.50,411.25,69.84,1.88,131.42
24500,82.75,156.00,137.00,250.00,411.25,69.35,1.85,128.04
25000,82.75,155.50,137.00,249.25,411.00,69.35,1.85,128.04
25500,82.75,155.75,137.25,248.50,410.75,72.27,1.81,130.53
26000,83.00,155.75,137.25,248.00,410.75,72.27,1.81,130.53
26500,83.00,155.75,137.25,247.25,410.75,71.25,1.82,129.76
27000,83.00,155.75,137.00,246.50,410.50,71.25,1.82,129.76
27500,83.00,155.75,137.00,245.75,410.50,75.57,1.84,138.84
28000,83.00,156.00,137.00,245.25,410.50,75.57,1.84,138.84
28500,83.00,155.75,137.25,244.75,410.25,68.90,1.83,126.13
29000,83.00,156.00,137.25,244.00,410.25,68.90,1.83,126.13
29500,83.00,155.75,137.00,243.50,410.00,68.77,1.81,124.76
30000,83.00,156.25,137.00,242.75,409.75,68.77,1.81,124.76
30500,83.00,156.00,137.00,241.75,409.75,72.22,1.83,132.07
31000,83.25,156.25,137.00,241.00,409.75,72.22,1.83,132.07
31500,83.00,156.25,137.00,240.25,409.75,71.11,1.83,130.09
32000,83.25,156.25,137.00,239.50,409.25,71.11,1.83,130.09
32500,83.25,156.25,137.00,238.50,409.25,71.31,1.86,132.67
33000,83.25,156.25,137.00,237.50,409.25,71.31,1.86,132.67
33500,83.25,156.50,137.00,236.50,409.00,75.51,1.82,137.07
34000,83.25,156.00,137.00,235.50,409.00,75.51,1.82,137.07
34500,83.50,156.50,137.00,234.75,409.00,69.37,1.84,127.38
35000,83.25,156.25,137.00,234.00,408.75,69.37,1.84,127.38
35500,83.50,156.50,137.00,233.50,408.50,72.64,1.86,134.90
36000,83.50,156.25,137.00,233.00,408.50,72.64,1.86,134.90
36500,83.50,156.50,137.00,232.50,408.50,69.42,1.83,126.80
37000,83.50,156.50,137.00,232.25,408.25,69.42,1.83,126.80
37500,83.50,156.50,137.00,231.75,408.25,73.99,1.84,135.98
38000,83.50,156.75,137.25,231.50,408.00,73.99,1.84,135.98
38500,83.50,156.50,137.00,231.25,408.00,75.99,1.82,137.98
39000,83.75,156.75,137.00,231.00,407.75,75.99,1.82,137.98
39500,83.50,156.50,136.75,230.50,407.75,67.87,1.81,122.93
40000,83.75,157.00,137.00,230.25,407.50,67.87,1.81,122.93
40500,83.75,156.75,137.00,230.25,407.50,71.96,1.84,132.17
41000,83.75,156.75,137.00,229.75,407.25,71.96,1.84,132.17
41500,83.75,157.00,137.00,229.50,407.25,70.07,1.86,130.14
42000,83.75,156.50,137.00,229.00,407.25,70.07,1.86,130.14
42500,84.00,157.00,136.75,228.00,407.00,68.93,1.84,126.74
43000,84.00,156.75,137.00,227.50,407.00,68.93,1.84,126.74
43500,84.00,157.25,137.00,227.00,406.75,69.14,1.85,127.89
44000,84.00,156.75,137.00,226.50,406.75,69.14,1.85,127.89
44500,84.00,157.25,137.00,226.00,406.50,73.80,1.83,135.19
45000,84.00,157.00,137.00,225.25,406.50,73.80,1.83,135.19
45500,84.00,157.00,137.00,224.75,406.50,68.46,1.83,125.33
46000,84.00,157.25,137.00,224.50,406.00,68.46,1.83,125.33
46500,84.00,157.00,137.00,224.00,405.75,74.49,1.82,135.86
47000,84.00,157.25,137.00,223.50,406.00,74.49,1.82,135.86
47500,84.25,157.25,137.00,223.25,405.75,80.17,1.83,146.62
48000,84.25,157.25,136.75,223.00,405.50,80.17,1.83,146.62
48500,84.25,157.25,137.00,222.50,405.50,67.59,1.83,123.64
49000,84.25,157.25,137.00,222.25,405.50,67.59,1.83,123.64
49500,84.25,157.50,137.00,221.75,405.50,73.47,1.83,134.73
50000,84.25,157.25,137.00,221.25,405.25,73.47,1.83,134.73
50500,84.25,157.50,137.00,220.25,405.00,76.65,1.83,139.90
51000,84.25,157.50,137.00,219.25,404.75,76.65,1.83,139.90
51500,84.25,157.25,136.75,218.50,405.00,71.05,1.83,130.13
52000,84.50,157.50,137.00,217.50,405.25,71.05,1.83,130.13
52500,84.50,157.25,137.00,216.75,405.00,70.11,1.82,127.63
53000,84.50,157.50,137.00,216.25,405.00,70.11,1.82,127.63
53500,84.50,157.50,137.00,215.75,405.00,76.39,1.86,141.83
54000,84.50,157.50,137.00,214.75,405.00,76.39,1.86,141.83
54500,84.50,157.75,136.75,213.75,405.00,70.66,1.83,129.44
55000,84.50,157.75,137.00,213.00,404.50,70.66,1.83,129.44
55500,84.50,157.75,136.75,212.25,404.00,15.25,0.01,0.14
56000,84.50,157.75,137.00,211.50,403.50,15.25,0.01,0.14
56500,84.50,157.50,136.75,210.75,403.25,15.14,0.01,0.15
57000,84.50,157.50,136.75,210.00,403.00,15.14,0.01,0.15
57500,84.50,157.50,136.75,209.00,402.25,15.42,0.01,0.13
58000,84.50,157.25,136.50,208.25,401.00,15.42,0.01,0.13
58500,84.25,157.00,136.25,207.25,399.50,15.07,0.01,0.15
59000,84.25,156.75,136.25,206.25,398.00,15.07,0.01,0.15
59500,84.00,156.25,135.75,205.25,396.75,15.27,0.01,0.12
60000,83.75,155.75,135.25,204.50,395.25,15.27,0.01,0.12
60500,83.50,155.50,134.75,203.50,394.00,15.66,0.01,0.16
61000,83.25,155.00,134.25,202.50,392.75,15.66,0.01,0.16
61500,83.00,154.50,133.75,201.50,391.75,15.02,0.01,0.14
62000,82.50,154.00,133.25,200.75,390.00,15.02,0.01,0.14
62500,82.00,153.50,132.50,199.75,389.00,14.93,0.01,0.13
63000,81.75,153.00,132.00,198.75,387.75,14.93,0.01,0.13
63500,81.50,152.25,131.25,198.00,386.75,15.54,0.01,0.15
64000,81.00,151.75,130.75,197.00,385.75,15.54,0.01,0.15
64500,80.50,151.25,130.00,196.00,384.50,15.49,0.01,0.14
65000,80.00,150.50,129.25,194.75,383.50,15.49,0.01,0.14
65500,79.50,149.75,128.50,194.00,382.50,15.31,0.01,0.12
66000,79.25,149.25,128.00,192.75,381.50,15.31,0.01,0.12
66500,78.75,148.75,127.25,191.75,380.25,15.16,0.01,0.14
67000,78.25,148.00,126.50,190.75,379.50,15.16,0.01,0.14
67500,77.75,147.25,125.75,190.00,378.50,15.18,0.01,0.13
68000,77.50,146.50,125.25,188.75,377.75,15.18,0.01,0.13
68500,77.00,146.00,124.50,187.75,376.75,15.05,0.01,0.11
69000,76.50,145.25,123.75,187.00,375.75,15.05,0.01,0.11
69500,76.00,144.50,123.25,186.00,375.00,15.37,0.01,0.15
70000,75.50,144.00,122.50,185.00,374.25,15.37,0.01,0.15
70500,75.25,143.25,121.75,184.00,373.50,15.13,0.01,0.15
71000,74.50,142.75,121.25,183.25,372.50,15.13,0.01,0.15
71500,74.25,142.00,120.50,182.25,371.75,15.16,0.01,0.13
72000,73.75,141.25,119.75,181.25,371.00,15.16,0.01,0.13
72500,73.50,140.75,119.25,180.50,370.25,14.90,0.01,0.12
73000,73.00,140.00,118.50,179.50,369.50,14.90,0.01,0.12
73500,72.50,139.50,118.00,178.75,368.75,15.40,0.01,0.12
74000,72.00,138.75,117.50,177.75,368.00,15.40,0.01,0.12
74500,71.75,138.25,116.75,177.00,367.50,15.50,0.01,0.14
75000,71.25,137.50,116.25,176.25,366.75,15.50,0.01,0.14
75500,71.00,137.00,115.75,175.50,366.00,15.38,0.01,0.14
76000,70.50,136.50,115.25,174.75,365.50,15.38,0.01,0.14
76500,70.25,135.75,114.75,174.25,364.75,14.92,0.01,0.12
77000,69.75,135.00,114.25,173.50,364.25,14.92,0.01,0.12
77500,69.25,134.50,113.75,172.75,363.50,15.77,0.01,0.13
78000,69.00,134.00,113.00,172.25,363.00,15.77,0.01,0.13
78500,68.50,133.50,112.75,171.50,362.50,15.01,0.01,0.16
79000,68.25,132.75,112.25,170.75,361.75,15.01,0.01,0.16
79500,67.75,132.25,111.75,170.25,361.25,15.30,0.01,0.12
80000,67.50,131.75,111.25,169.75,360.50,15.30,0.01,0.12
80500,67.25,131.25,110.75,169.25,360.00,15.02,0.01,0.15
81000,66.75,130.75,110.25,168.50,359.50,15.02,0.01,0.15
81500,66.50,130.00,110.00,168.00,359.00,14.68,0.01,0.12
82000,66.00,129.50,109.50,167.50,358.50,14.68,0.01,0.12
82500,65.75,129.00,109.00,167.00,358.00,15.06,0.01,0.12
83000,65.25,128.50,108.75,166.25,357.25,15.06,0.01,0.12
83500,65.00,128.00,108.25,166.00,357.00,15.10,0.01,0.13
84000,64.75,127.50,108.00,165.50,356.25,15.10,0.01,0.13
84500,64.50,127.00,107.50,165.00,356.00,15.33,0.01,0.14
85000,64.00,126.50,107.00,164.50,355.50,15.33,0.01,0.14
85500,63.75,126.00,106.75,164.00,355.00,15.28,0.01,0.14
86000,63.50,125.50,106.50,163.50,354.50,15.28,0.01,0.14
86500,63.25,125.00,106.00,163.00,354.00,14.99,0.01,0.13
87000,62.75,124.50,105.75,162.75,353.50,14.99,0.01,0.13
87500,62.75,124.00,105.50,162.25,353.00,15.34,0.01,0.11
88000,62.25,123.75,105.00,161.75,352.50,15.34,0.01,0.11
88500,62.00,123.25,104.75,161.50,352.00,15.44,0.01,0.13
89000,61.75,122.75,104.50,161.00,351.50,15.44,0.01,0.13
89500,61.50,122.25,104.25,160.50,351.00,15.11,0.01,0.14
90000,61.25,121.75,103.75,160.25,350.50,15.11,0.01,0.14
90500,61.00,121.50,103.50,159.75,350.00,15.33,0.01,0.12
91000,60.75,121.00,103.25,159.25,349.75,15.33,0.01,0.12
91500,60.50,120.50,103.00,159.00,349.25,15.29,0.01,0.13
92000,60.25,120.00,102.75,158.50,348.75,15.29,0.01,0.13
92500,60.00,119.50,102.25,158.25,348.50,15.30,0.01,0.14
93000,59.75,119.25,102.00,158.00,348.00,15.30,0.01,0.14
93500,59.50,118.75,101.75,157.50,347.50,15.09,0.01,0.13
94000,59.25,118.50,101.50,157.25,347.00,15.09,0.01,0.13
94500,59.00,118.00,101.25,156.75,346.75,15.16,0.01,0.13
95000,58.75,117.50,101.00,156.50,346.25,15.16,0.01,0.13
95500,58.50,117.25,100.75,156.00,345.75,15.04,0.01,0.12
96000,58.25,116.75,100.50,155.75,345.50,15.04,0.01,0.12
96500,58.00,116.25,100.25,155.50,345.00,15.04,0.01,0.13
97000,57.75,116.00,100.00,155.00,344.75,15.04,0.01,0.13
97500,57.50,115.75,100.00,154.50,344.25,15.23,0.01,0.11
98000,57.25,115.25,99.50,154.25,344.00,15.23,0.01,0.11
98500,57.00,115.00,99.50,154.00,343.50,15.17,0.01,0.12
99000,56.75,114.50,99.00,153.50,343.25,15.17,0.01,0.12
99500,56.50,114.25,98.75,153.25,342.75,15.01,0.01,0.12
100000,56.25,113.75,98.75,153.00,342.50,15.01,0.01,0.12
100500,56.25,113.50,98.50,152.75,342.00,15.37,0.01,0.13
101000,56.00,113.00,98.25,152.25,341.75,15.37,0.01,0.13
101500,55.75,112.75,98.00,152.00,341.25,15.17,0.01,0.13
102000,55.50,112.50,97.75,151.75,341.00,15.17,0.01,0.13
102500,55.25,112.00,97.50,151.50,340.75,15.64,0.01,0.14
103000,55.00,111.75,97.50,151.25,340.25,15.64,0.01,0.14
103500,54.75,111.25,97.25,150.75,340.00,15.49,0.01,0.13
104000,54.75,111.00,97.00,150.50,339.50,15.49,0.01,0.13
104500,54.50,110.75,97.00,150.25,339.25,15.18,0.01,0.14
105000,54.50,110.25,96.75,150.00,339.00,15.18,0.01,0.14
105500,54.00,110.00,96.50,149.75,338.50,15.17,0.01,0.11
106000,54.00,109.75,96.25,149.50,338.25,15.17,0.01,0.11
106500,53.75,109.50,96.25,149.25,337.75,15.12,0.01,0.14
107000,53.50,109.25,96.00,149.00,337.50,15.12,0.01,0.14
107500,53.25,108.75,96.00,148.75,337.00,15.37,0.01,0.11
108000,53.25,108.50,95.75,148.50,336.75,15.37,0.01,0.11
108500,53.00,108.25,95.50,148.25,336.50,15.60,0.01,0.13
109000,52.75,107.75,95.50,148.00,336.25,15.60,0.01,0.13
109500,52.75,107.50,95.25,147.75,335.75,15.60,0.01,0.14
110000,52.50,107.25,95.00,147.50,335.50,15.60,0.01,0.14
110500,52.25,107.00,95.00,147.25,335.00,15.56,0.01,0.12
111000,52.25,106.75,94.75,147.00,334.75,15.56,0.01,0.12
111500,52.00,106.50,94.50,146.75,334.25,14.97,0.01,0.13
112000,51.75,106.00,94.50,146.50,334.00,14.97,0.01,0.13
112500,51.75,106.00,94.50,146.25,333.75,15.78,0.01,0.15
113000,51.50,105.75,94.25,146.00,333.25,15.78,0.01,0.15
113500,51.25,105.50,94.25,145.75,333.00,15.38,0.01,0.14
114000,51.25,105.00,94.00,145.75,332.75,15.38,0.01,0.14
114500,51.00,104.75,94.00,145.50,332.25,16.23,0.01,0.14
115000,50.75,104.50,93.75,145.00,332.00,16.23,0.01,0.14
115500,50.75,104.25,93.50,145.00,331.50,15.50,0.01,0.13
116000,50.50,104.00,93.50,144.75,331.25,15.50,0.01,0.13
116500,50.25,103.75,93.50,144.50,331.00,15.69,0.01,0.12
117000,50.25,103.25,93.25,144.25,330.75,15.69,0.01,0.12
117500,50.25,103.25,93.00,144.00,330.25,16.17,0.01,0.15
118000,50.00,103.00,93.00,143.75,330.00,16.17,0.01,0.15
118500,49.75,102.75,93.00,143.75,329.75,15.73,0.01,0.13
119000,49.50,102.25,92.75,143.50,329.25,15.73,0.01,0.13
119500,49.50,102.25,92.75,143.25,329.00,15.65,0.01,0.12
120000,49.25,102.00,92.50,143.00,328.75,15.65,0.01,0.12
120500,49.25,101.50,92.50,142.75,328.50,15.92,0.01,0.14
121000,49.00,101.25,92.25,142.75,328.00,15.92,0.01,0.14
121500,49.00,101.25,92.25,142.50,327.75,15.36,0.01,0.13
122000,48.75,101.00,92.00,142.25,327.50,15.36,0.01,0.13
122500,48.50,100.75,92.00,142.00,327.00,15.35,0.01,0.15
123000,48.50,100.50,92.00,141.75,326.75,15.35,0.01,0.15
123500,48.25,100.25,91.75,141.50,326.50,14.87,0.01,0.11
124000,48.25,100.00,91.75,141.25,326.00,14.87,0.01,0.11
124500,48.00,99.75,91.50,141.00,325.75,14.96,0.01,0.12
125000,47.75,99.50,91.50,140.75,325.50,14.96,0.01,0.12
125500,47.75,99.25,91.50,140.50,325.25,15.60,0.01,0.11
126000,47.50,99.00,91.25,140.25,324.75,15.60,0.01,0.11
126500,47.50,98.75,91.25,140.25,324.50,15.29,0.01,0.11
127000,47.50,98.50,91.25,139.75,324.25,15.29,0.01,0.11
127500,47.25,98.25,91.00,139.75,324.00,15.34,0.01,0.13
128000,47.00,98.00,91.00,139.50,323.50,15.34,0.01,0.13
128500,47.00,97.75,91.00,139.25,323.25,15.89,0.01,0.12
129000,46.75,97.50,91.00,139.00,323.00,15.89,0.01,0.12
129500,46.75,97.50,90.75,138.75,322.50,15.55,0.01,0.13
130000,46.50,97.25,90.75,138.50,322.25,15.55,0.01,0.13
130500,46.50,96.75,90.50,138.25,322.00,16.19,0.01,0.14
131000,46.50,96.75,90.50,138.25,321.75,16.19,0.01,0.14
131500,46.25,96.50,90.50,138.00,321.50,16.06,0.01,0.10
