Time_ms,TC1_C,TC2_C,TC3_C,TC4_C,TC5_C
8500,35.75,38.50,39.25,38.75,38.25
9000,35.75,38.50,39.25,38.75,38.50
9500,35.75,38.50,39.25,38.75,38.25
10000,35.75,38.50,39.25,38.75,38.50
10500,35.75,38.50,39.25,38.75,38.50
11000,35.75,38.50,39.25,38.75,38.50
11500,35.75,38.50,39.25,38.75,38.25
12000,35.75,38.50,39.25,39.00,38.25
12500,35.75,38.50,39.25,38.75,38.25
13000,35.75,38.50,39.25,38.75,38.25
13500,35.75,38.50,39.25,38.75,38.25
14000,35.75,38.50,39.25,38.75,38.25
14500,35.75,38.50,39.50,38.75,38.25
15000,35.75,38.50,39.25,38.75,38.50
15500,35.75,38.50,39.25,38.75,38.25
16000,35.75,38.50,39.25,39.00,38.25
16500,35.75,38.50,39.25,38.75,38.50
17000,35.75,38.50,39.25,39.00,38.25
17500,35.75,38.50,39.25,38.75,38.25
18000,35.75,38.50,39.25,38.75,38.50
18500,35.75,38.50,39.25,38.75,38.25
19000,35.75,38.50,39.25,38.75,38.25
19500,35.75,38.50,39.25,38.75,38.25
20000,35.75,38.50,39.25,38.75,38.25
20500,35.75,38.50,39.25,38.75,38.25
21000,35.75,38.50,39.25,38.75,38.25
21500,35.75,38.50,39.25,38.75,38.25
22000,35.75,38.50,39.25,38.75,38.25
22500,35.75,38.50,39.25,39.00,38.25
23000,35.75,38.50,39.25,38.75,38.25
23500,35.75,38.50,39.25,39.00,38.25
24000,35.75,38.50,39.25,38.75,38.25
24500,35.50,38.50,39.25,38.75,38.25
25000,35.75,38.50,39.25,38.75,38.25
25500,35.75,38.50,39.25,38.75,38.25
26000,35.75,38.50,39.25,38.75,38.25
26500,35.75,38.50,39.25,38.75,38.25
27000,35.50,38.50,39.25,38.75,38.25
27500,35.50,38.50,39.25,38.75,38.25
28000,35.50,38.50,39.25,38.75,38.25
28500,35.50,38.50,39.25,38.75,38.25
29000,35.75,38.50,39.25,38.75,38.25
29500,35.75,38.50,39.25,38.75,38.25
30000,35.50,38.50,39.25,38.75,38.25
30500,35.50,38.50,39.25,38.75,38.25
31000,35.50,38.50,39.25,38.75,38.25
31500,35.50,38.50,39.25,38.75,38.25
32000,35.75,38.50,39.25,38.75,38.25
32500,35.50,38.50,39.25,38.75,38.25
33000,35.50,38.50,39.25,38.75,38.25
33500,35.50,38.50,39.25,38.75,38.25
34000,35.50,38.50,39.25,38.75,38.25
34500,35.50,38.50,39.25,38.75,38.25
35000,35.50,38.50,39.25,38.75,38.25
35500,35.50,38.50,39.25,38.75,38.25
36000,35.50,38.50,39.25,38.75,38.25
36500,35.50,38.50,39.25,38.75,38.25
37000,35.50,38.50,39.25,38.75,38.25
37500,35.50,38.50,39.25,38.75,38.25
38000,35.50,38.50,39.25,38.75,38.25
38500,35.50,38.50,39.25,38.75,38.25
39000,35.50,38.50,39.25,38.75,38.25
39500,35.50,38.50,39.25,38.75,38.25
40000,35.50,38.50,39.25,38.75,38.25
40500,35.50,38.50,39.25,38.75,38.25
41000,35.50,38.50,39.25,38.75,38.25
41500,35.50,38.50,39.25,38.75,38.25
42000,35.50,38.50,39.25,38.75,38.25
42500,35.50,38.50,39.25,38.75,38.25
43000,35.50,38.50,39.25,38.75,38.25
43500,35.50,38.50,39.25,38.75,38.25
44000,35.50,38.50,39.25,38.75,38.25
44500,35.50,38.50,39.25,38.75,38.25
45000,35.50,38.50,39.25,38.75,38.25
45500,35.50,38.50,39.25,38.75,38.25
46000,35.50,38.50,39.25,38.75,38.25
46500,35.50,38.50,39.25,38.75,38.25
47000,35.50,38.50,39.25,38.75,38.25
47500,35.50,38.50,39.25,38.75,38.25
48000,35.50,38.50,39.25,38.75,38.25
48500,35.50,38.50,39.25,38.75,38.25
49000,35.50,38.50,39.25,38.75,38.25
49500,35.50,38.50,39.25,38.75,38.25
50000,35.50,38.50,39.25,38.75,38.25
50500,35.50,38.50,39.25,38.75,38.25
51000,35.50,38.50,39.25,38.75,38.25
51500,35.50,38.50,39.25,38.75,38.25
52000,35.50,38.50,39.25,38.75,38.25
52500,35.50,38.50,39.25,38.75,38.25
53000,35.50,38.50,39.25,38.75,38.25
53500,35.50,38.50,39.25,38.75,38.25
54000,35.50,38.50,39.25,38.75,38.25
54500,35.50,38.50,39.25,38.75,38.25
55000,35.25,38.50,39.25,38.75,38.25
55500,35.50,38.50,39.25,38.75,38.25
56000,35.50,38.50,39.25,38.75,38.25
56500,35.50,38.50,39.25,38.75,38.25
57000,35.50,38.25,39.25,38.75,38.25
57500,35.50,38.50,39.25,38.75,38.25
58000,35.50,38.50,39.25,38.75,38.25
58500,35.50,38.50,39.25,38.75,38.25
59000,35.50,38.50,39.25,38.75,38.25
59500,35.50,38.50,39.25,38.75,38.25
60000,35.50,38.50,39.25,38.75,38.25
60500,35.25,38.50,39.25,38.75,38.25
61000,35.50,38.50,39.00,38.75,38.25
61500,35.25,38.50,39.00,38.75,38.25
62000,35.50,38.50,39.25,38.75,38.25
62500,35.25,38.50,39.25,38.75,38.25
63000,35.25,38.50,39.25,38.75,38.25
63500,35.50,38.50,39.25,38.75,38.25
64000,35.25,38.50,39.25,38.75,38.25
64500,35.50,38.50,39.25,38.75,38.00
65000,35.25,38.50,39.25,38.75,38.25
65500,35.25,38.50,39.00,38.75,38.25
66000,35.25,38.50,39.25,38.75,38.00
66500,35.50,38.50,39.25,38.75,38.25
67000,35.25,38.50,39.25,38.75,38.25
67500,35.50,38.50,39.25,38.75,38.25
68000,35.50,38.50,39.25,38.75,38.25
68500,35.25,38.50,39.25,38.75,38.25
69000,35.50,38.50,39.25,38.75,38.00
69500,35.25,38.50,39.25,38.75,38.00
70000,35.25,38.50,39.25,38.75,38.00
70500,35.50,38.25,39.25,38.75,38.25
71000,35.50,38.25,39.25,38.75,38.25
71500,35.25,38.50,39.00,38.75,38.00
72000,35.25,38.50,39.25,38.75,38.00
72500,35.25,38.25,39.25,38.75,38.00
73000,35.25,38.25,39.25,38.75,38.00
73500,35.25,38.50,39.25,38.75,38.00
74000,35.25,38.25,39.25,38.75,38.00
74500,35.25,38.50,39.25,38.75,38.00
75000,35.25,38.50,39.25,38.75,38.00
75500,35.25,38.25,39.25,38.75,38.00
76000,35.25,38.25,39.25,38.75,38.00
76500,35.25,38.25,39.25,38.75,38.00
77000,35.25,38.25,39.25,38.75,38.25
77500,35.25,38.50,39.25,38.75,38.00
78000,35.25,38.25,39.25,38.75,38.00
78500,35.25,38.25,39.00,38.75,38.00
79000,35.25,38.25,39.25,38.75,38.00
79500,35.25,38.25,39.25,38.75,38.00
80000,35.25,38.25,39.25,38.50,38.00
80500,35.25,38.25,39.25,38.75,38.00
81000,35.25,38.25,39.25,38.75,38.00
81500,35.25,38.25,39.25,38.75,38.00
82000,35.25,38.25,39.25,38.75,38.00
82500,35.25,38.25,39.25,38.75,38.00
83000,35.25,38.25,39.00,38.75,38.00
83500,35.25,38.25,39.00,38.75,38.00
84000,35.25,38.25,39.25,38.75,38.00
84500,35.25,38.50,39.25,38.75,38.00
85000,35.25,38.25,39.25,38.50,38.00
85500,35.25,38.25,39.00,38.75,38.00
86000,35.25,38.25,39.25,38.50,38.00
86500,35.25,38.25,39.25,38.75,38.00
87000,35.25,38.25,39.25,38.75,38.00
87500,35.25,38.25,39.00,38.75,38.00
88000,35.25,38.25,39.25,38.75,38.00
88500,35.25,38.25,39.25,38.75,38.00
89000,35.25,38.25,39.25,38.75,38.00
89500,35.25,38.25,39.00,38.75,38.00
90000,35.25,38.25,39.25,38.75,38.00
90500,35.25,38.25,39.00,38.75,38.00
91000,35.25,38.25,39.25,38.75,38.00
91500,35.25,38.25,39.00,38.75,38.00
92000,35.25,38.25,39.00,38.75,38.00
92500,35.25,38.25,39.25,38.75,38.00
93000,35.25,38.25,39.25,38.50,38.00
93500,35.25,38.25,39.00,38.75,38.00
94000,35.25,38.25,39.00,38.75,38.00
94500,35.25,38.25,39.25,38.50,38.00
95000,35.25,38.25,39.25,38.75,38.00
95500,35.25,38.25,39.25,38.75,38.00
96000,35.25,38.25,39.00,38.75,38.00
96500,35.25,38.25,39.25,38.50,38.00
97000,35.25,38.25,39.00,38.75,38.00
97500,35.00,38.25,39.00,38.75,38.00
98000,35.00,38.25,39.00,38.75,38.00
98500,35.25,38.25,39.25,38.75,38.00
99000,35.25,38.25,39.25,38.75,38.00
99500,35.25,38.25,39.25,38.75,38.00
100000,35.25,38.25,39.00,38.75,38.00
100500,35.25,38.25,39.00,38.75,38.00
101000,35.25,38.25,39.00,38.75,38.00
101500,35.25,38.25,39.25,38.50,38.00
102000,35.25,38.25,39.00,38.75,38.00
102500,35.25,38.25,39.25,38.50,38.00
103000,35.25,38.25,39.25,38.75,38.00
103500,35.25,38.25,39.25,38.75,38.00
104000,35.25,38.25,39.00,38.75,38.00
104500,35.25,38.25,39.00,38.50,38.00
105000,35.00,38.25,39.00,38.75,38.00
105500,35.00,38.25,39.00,38.75,38.00
106000,35.25,38.25,39.00,38.50,38.00
106500,35.25,38.25,39.00,38.50,38.00
107000,35.00,38.25,39.25,38.75,38.00
107500,35.25,38.25,39.25,38.75,38.00
108000,35.00,38.25,39.00,38.75,38.00
108500,35.00,38.25,39.00,38.50,38.00
109000,35.25,38.25,39.00,38.50,38.00
109500,35.00,38.25,39.00,38.75,38.00
110000,35.25,38.25,39.00,38.50,38.00
110500,35.00,38.25,39.00,38.50,38.00
111000,35.00,38.25,39.00,38.75,38.00
111500,35.00,38.25,39.25,38.75,38.00
112000,35.00,38.25,39.25,38.75,37.75
112500,35.00,38.25,39.00,38.75,38.00
113000,35.00,38.25,39.00,38.50,37.75
113500,35.25,38.25,39.00,38.50,37.75
114000,35.00,38.25,39.00,38.75,38.00
114500,35.00,38.25,39.00,38.75,38.00
115000,35.00,38.25,39.00,38.50,37.75
115500,35.00,38.25,39.00,38.75,37.75
116000,35.00,38.25,39.00,38.50,37.75
116500,35.00,38.25,39.25,38.50,37.75
117000,35.00,38.25,39.00,38.75,37.75
117500,35.00,38.25,39.00,38.50,37.75
118000,35.00,38.25,39.00,38.75,37.75
118500,35.00,38.25,39.00,38.50,37.75
119000,35.00,38.25,39.00,38.75,37.75
119500,35.00,38.25,39.25,38.50,37.75
120000,35.00,38.25,39.00,38.50,37.75
120500,35.00,38.25,39.00,38.50,37.75
121000,35.00,38.25,39.00,38.50,37.75
121500,35.00,38.25,39.00,38.50,37.75
122000,35.00,38.25,39.00,38.75,37.75
122500,35.00,38.25,39.00,38.50,37.75
123000,35.00,38.00,39.00,38.50,37.75
123500,35.00,38.25,39.00,38.50,37.75
124000,35.00,38.25,39.00,38.50,37.75
124500,35.00,38.00,39.00,38.50,37.75
125000,35.00,38.25,39.00,38.50,37.75
125500,35.00,38.00,39.00,38.50,37.75
126000,35.25,38.25,39.00,38.50,37.75
126500,35.00,38.00,39.00,38.50,37.75
127000,35.00,38.00,39.00,38.50,37.75
127500,35.00,38.00,39.25,38.50,37.75
128000,35.00,38.00,39.00,38.50,37.75
128500,35.00,38.00,39.00,38.50,37.75
129000,35.00,38.00,39.00,38.50,37.75
129500,35.00,38.00,39.00,38.75,37.75
130000,35.00,38.00,39.00,38.50,37.75
130500,35.00,38.00,39.00,38.50,37.75
131000,35.00,38.00,39.00,38.50,37.75
131500,35.00,38.00,39.00,38.50,37.75
132000,34.75,38.00,39.00,38.50,37.75
132500,35.00,38.00,39.00,38.50,37.75
133000,35.00,38.00,39.00,38.50,37.75
133500,35.00,38.00,39.00,38.50,37.75
134000,35.00,38.00,39.00,38.50,37.75
134500,35.00,38.00,39.00,38.75,37.75
135000,35.00,38.00,39.00,38.50,37.75
135500,35.00,38.00,39.00,38.50,37.75
136000,35.00,38.00,39.00,38.50,37.75
136500,35.00,38.00,39.00,38.50,37.75
137000,35.00,38.00,39.00,38.50,37.75
137500,35.00,38.00,39.00,38.50,37.75
138000,34.75,38.00,39.00,38.50,37.75
138500,35.00,38.00,39.00,38.50,37.75
139000,35.00,38.00,39.00,38.50,37.75
139500,35.00,38.00,39.00,38.50,37.75
140000,35.00,38.00,39.00,38.50,37.75
140500,35.00,38.00,39.00,38.50,37.75
141000,34.75,38.00,39.00,38.50,37.75
141500,34.75,38.00,39.00,38.50,37.75
142000,35.00,38.00,39.00,38.50,37.75
142500,34.75,38.00,39.00,38.50,37.75
143000,35.00,38.00,39.00,38.50,37.75
143500,35.00,38.00,39.00,38.50,37.75
144000,34.75,38.00,39.00,38.50,37.75
144500,34.75,38.00,39.00,38.50,37.75
145000,34.75,38.00,39.00,38.50,37.75
145500,35.00,38.00,39.00,38.50,37.75
146000,35.00,38.00,39.00,38.50,37.75
146500,35.00,38.00,39.00,38.50,37.75
147000,35.00,38.00,39.00,38.50,37.75
147500,35.00,38.00,39.00,38.50,37.75
148000,34.75,38.00,39.00,38.50,37.75
148500,34.75,38.00,39.00,38.50,37.75
149000,34.75,38.00,39.00,38.50,37.75
149500,35.00,38.00,39.00,38.50,37.75
150000,35.00,38.00,39.00,38.50,37.75
150500,34.75,38.00,39.00,38.50,37.75
151000,35.00,38.00,39.00,38.75,37.75
151500,34.75,38.00,39.00,38.50,37.75
152000,34.75,38.00,39.00,38.50,37.75
152500,34.75,38.00,39.00,38.50,37.75
153000,34.75,38.00,39.00,38.50,37.50
153500,35.00,38.00,39.00,38.50,37.50
154000,34.75,38.00,39.00,38.50,37.50
154500,34.75,38.00,39.00,38.50,37.50
155000,34.75,38.00,39.00,38.50,37.75
155500,34.75,38.00,39.00,38.50,37.75
156000,34.75,38.00,39.00,38.50,37.50
156500,34.75,38.00,39.00,38.50,37.75
157000,34.75,38.00,39.00,38.50,37.75
157500,34.75,38.00,39.00,38.50,37.50
158000,34.75,38.00,39.00,38.50,37.75
158500,34.75,38.00,39.00,38.50,37.50
159000,34.75,38.00,39.00,38.50,37.75
159500,34.75,38.00,39.00,38.50,37.50
160000,34.75,38.00,39.00,38.50,37.50
160500,34.75,38.00,39.00,38.50,37.50
161000,34.75,38.00,39.00,38.50,37.75
161500,34.75,37.75,39.00,38.50,37.75
162000,34.75,38.00,39.00,38.50,37.50
162500,34.75,38.00,39.00,38.50,37.50
163000,34.75,38.00,39.00,38.50,37.75
163500,34.75,38.00,39.00,38.50,37.50
164000,34.75,38.00,39.00,38.50,37.50
164500,34.75,38.00,38.75,38.50,37.50
165000,34.75,38.00,39.00,38.50,37.50
165500,34.75,38.00,39.00,38.50,37.50
166000,34.75,38.00,39.00,38.50,37.75
166500,34.75,38.00,39.00,38.50,37.50
167000,34.75,38.00,39.00,38.50,37.50
167500,34.75,37.75,39.00,38.50,37.50
168000,34.75,38.00,39.00,38.50,37.50
168500,34.75,38.00,39.00,38.50,37.50
169000,34.75,38.00,39.00,38.50,37.50
169500,34.75,38.00,39.00,38.50,37.50
170000,34.75,38.00,39.00,38.50,37.50
170500,34.75,38.00,39.00,38.50,37.75
171000,34.75,37.75,39.00,38.50,37.50
171500,34.75,38.00,39.00,38.50,37.50
172000,34.75,38.00,39.00,38.50,37.50
172500,34.75,38.00,39.00,38.50,37.50
173000,34.75,38.00,39.00,38.50,37.50
173500,34.75,37.75,39.00,38.50,37.75
174000,34.75,37.75,39.00,38.50,37.50
174500,34.75,38.00,39.00,38.50,37.50
175000,34.75,37.75,39.00,38.50,37.50
175500,34.75,37.75,38.75,38.50,37.50
176000,34.75,37.75,38.75,38.50,37.50
176500,34.75,37.75,39.00,38.50,37.50
177000,34.75,38.00,39.00,38.50,37.50
177500,34.75,37.75,39.00,38.50,37.50
178000,34.75,38.00,39.00,38.50,37.50
178500,34.75,38.00,38.75,38.50,37.50
179000,34.50,37.75,38.75,38.50,37.50
179500,34.75,37.75,39.00,38.50,37.50
180000,34.75,37.75,39.00,38.50,37.50
180500,34.75,37.75,39.00,38.50,37.50
181000,34.75,37.75,39.00,38.50,37.50
181500,34.50,37.75,39.00,38.50,37.50
182000,34.75,37.75,38.75,38.50,37.50
182500,34.75,38.00,39.00,38.50,37.50
183000,34.75,37.75,38.75,38.50,37.50
183500,34.50,37.75,39.00,38.50,37.50
184000,34.75,37.75,38.75,38.50,37.50
184500,34.50,37.75,39.00,38.50,37.50
185000,34.75,37.75,38.75,38.25,37.50
185500,34.50,37.75,38.75,38.50,37.50
186000,34.50,38.00,39.00,38.25,37.50
186500,34.50,37.75,39.00,38.25,37.50
187000,34.75,37.75,38.75,38.50,37.50
187500,34.50,37.75,39.00,38.25,37.50
188000,34.50,37.75,39.00,38.50,37.50
188500,34.50,37.75,38.75,38.50,37.50
189000,34.50,37.75,39.00,38.50,37.50
189500,34.50,37.75,39.00,38.25,37.50
190000,34.50,37.75,39.00,38.50,37.50
190500,34.50,37.75,38.75,38.25,37.50
191000,34.50,37.75,39.00,38.50,37.50
191500,34.50,38.00,38.75,38.50,37.50
192000,34.50,37.75,39.00,38.50,37.50
192500,34.50,37.75,38.75,38.50,37.50
193000,34.50,37.75,38.75,38.25,37.50
193500,34.50,37.75,39.00,38.50,37.50
194000,34.50,37.75,38.75,38.25,37.50
194500,34.50,37.75,38.75,38.50,37.50
195000,34.50,37.75,38.75,38.25,37.50
195500,34.50,37.75,39.00,38.25,37.50
196000,34.50,37.75,38.75,38.50,37.50
196500,34.50,37.75,38.75,38.25,37.50
197000,34.50,37.75,38.75,38.25,37.50
197500,34.50,37.75,38.75,38.25,37.50
198000,34.50,37.75,38.75,38.25,37.50
198500,34.25,37.75,38.75,38.50,37.50
199000,34.25,37.75,38.75,38.25,37.50
199500,34.25,37.75,38.75,38.25,37.50
200000,34.25,37.50,38.75,38.25,37.50
200500,34.25,37.75,38.75,38.25,37.50
201000,34.25,37.75,38.75,38.50,37.50
201500,34.25,37.75,38.75,38.25,37.50
202000,34.25,37.75,39.00,38.50,37.50
202500,34.25,37.75,38.75,38.25,37.50
203000,34.25,37.75,38.75,38.25,37.50
203500,34.25,37.75,38.75,38.25,37.50
204000,34.25,37.75,38.75,38.25,37.50
204500,34.25,37.75,38.75,38.50,37.50
