Time_ms,TC1_C,TC2_C,TC3_C,TC4_C,TC5_C,V_RMS,I_RMS,Wattage
26000,121.50,208.50,165.25,201.50,367.75,16.33,0.01,0.13
26500,120.50,207.00,163.75,199.25,366.50,16.08,0.01,0.11
27000,119.75,205.50,162.50,197.75,364.75,16.08,0.01,0.11
27500,119.00,204.50,161.00,195.75,363.00,15.60,0.01,0.10
28000,118.00,203.00,159.75,193.50,361.25,15.60,0.01,0.10
28500,117.25,201.75,158.25,191.75,360.00,15.97,0.01,0.10
29000,116.25,200.50,157.00,190.00,358.25,15.97,0.01,0.10
29500,115.75,199.25,155.75,188.25,356.75,15.96,0.01,0.14
30000,114.75,197.75,154.50,186.50,355.50,15.96,0.01,0.14
30500,114.00,196.50,153.25,184.75,354.25,16.88,0.22,3.80
31000,113.00,195.25,152.25,183.00,352.75,16.88,0.22,3.80
31500,112.50,194.00,151.25,181.25,351.50,63.10,0.73,45.84
32000,111.75,193.00,150.00,179.75,350.75,63.10,0.73,45.84
32500,111.00,191.75,149.00,178.25,350.00,72.19,0.73,53.03
33000,110.50,190.75,148.00,176.75,349.50,72.19,0.73,53.03
33500,110.00,189.75,147.25,175.75,349.25,73.60,0.80,58.53
34000,109.25,188.75,146.25,174.75,349.00,73.60,0.80,58.53
34500,108.75,187.75,145.50,173.75,349.00,69.17,0.82,56.38
35000,108.25,187.25,144.75,173.00,349.25,69.17,0.82,56.38
35500,108.00,186.50,144.25,172.25,349.25,72.95,0.83,60.78
36000,107.50,185.75,143.75,171.75,349.50,72.95,0.83,60.78
36500,107.25,185.00,143.25,171.25,349.75,76.51,0.84,64.30
37000,107.00,184.75,142.75,171.00,350.25,76.51,0.84,64.30
37500,106.75,184.00,142.50,170.75,350.50,83.32,0.93,77.59
38000,106.50,183.75,142.25,170.75,351.00,83.32,0.93,77.59
38500,106.25,183.00,142.00,170.75,351.25,82.55,0.95,78.52
39000,106.00,182.75,141.75,171.00,351.75,82.55,0.95,78.52
39500,106.00,182.50,141.75,171.00,352.25,83.92,0.93,77.69
40000,106.00,182.25,141.50,171.25,352.75,83.92,0.93,77.69
40500,105.75,182.00,141.50,171.75,353.50,83.05,0.94,77.91
41000,105.75,181.75,141.50,172.00,354.00,83.05,0.94,77.91
41500,105.75,181.75,141.50,172.50,354.50,82.72,0.93,76.83
42000,105.75,181.50,141.50,172.75,355.00,82.72,0.93,76.83
42500,106.00,181.25,141.75,173.25,355.50,80.73,0.94,76.15
43000,106.00,181.25,141.75,173.75,356.00,80.73,0.94,76.15
43500,106.00,181.00,142.00,174.25,356.50,82.22,0.96,78.96
44000,106.00,181.25,142.00,175.00,356.75,82.22,0.96,78.96
44500,106.25,181.00,142.25,175.50,357.25,79.20,0.94,74.43
45000,106.25,181.00,142.50,176.00,357.50,79.20,0.94,74.43
45500,106.25,181.00,142.50,176.50,357.75,74.52,0.93,69.50
46000,106.50,181.00,142.75,177.25,358.00,74.52,0.93,69.50
46500,106.50,181.00,143.00,177.75,358.50,81.37,0.93,76.03
47000,106.50,181.00,143.25,178.25,358.50,81.37,0.93,76.03
47500,106.75,181.00,143.25,178.75,358.75,78.75,1.08,84.87
48000,106.75,181.00,143.50,179.25,359.25,78.75,1.08,84.87
48500,107.00,181.00,143.75,179.75,359.25,79.59,1.17,93.05
49000,107.00,181.00,143.75,180.25,359.50,79.59,1.17,93.05
49500,107.25,181.25,144.00,180.75,359.75,77.02,1.23,94.46
50000,107.25,181.25,144.25,181.25,359.75,77.02,1.23,94.46
50500,107.25,181.25,144.25,181.75,359.75,79.98,1.28,101.99
51000,107.50,181.25,144.50,182.00,360.00,79.98,1.28,101.99
51500,107.50,181.25,144.75,182.50,360.25,79.92,1.30,103.51
52000,107.75,181.25,145.00,183.00,360.50,79.92,1.30,103.51
52500,107.75,181.25,145.00,183.50,360.25,81.36,1.41,114.41
53000,107.75,181.50,145.25,184.00,360.50,81.36,1.41,114.41
53500,108.00,181.50,145.25,184.25,360.50,83.30,1.60,133.55
54000,108.00,181.50,145.50,184.75,360.50,83.30,1.60,133.55
54500,108.00,181.50,145.50,185.00,360.50,77.06,1.51,116.62
55000,108.25,181.50,146.00,185.50,360.50,77.06,1.51,116.62
55500,108.25,181.75,146.00,185.75,360.50,81.52,1.50,122.65
56000,108.25,181.75,146.00,186.25,360.50,81.52,1.50,122.65
56500,108.50,181.75,146.25,186.50,360.50,79.33,1.55,122.83
57000,108.50,181.75,146.25,187.00,360.50,79.33,1.55,122.83
57500,108.50,181.75,146.50,187.00,360.25,77.89,1.56,121.26
58000,108.75,181.75,146.75,187.50,360.25,77.89,1.56,121.26
58500,108.75,181.75,146.75,187.75,360.00,77.51,1.55,119.87
59000,109.00,181.75,146.75,188.00,359.75,77.51,1.55,119.87
59500,109.00,182.00,146.75,188.25,359.75,76.52,1.57,119.78
60000,109.00,182.00,147.00,188.50,359.50,76.52,1.57,119.78
60500,109.00,181.75,147.00,188.75,359.50,79.91,1.58,126.46
61000,109.00,182.00,147.00,189.00,359.25,79.91,1.58,126.46
61500,109.25,181.75,147.00,189.25,359.00,81.42,1.58,128.75
62000,109.25,182.00,147.00,189.75,359.00,81.42,1.58,128.75
62500,109.25,181.75,147.25,190.00,358.75,76.26,1.59,121.42
63000,109.25,181.75,147.25,190.25,358.75,76.26,1.59,121.42
63500,109.25,181.75,147.25,190.75,358.50,79.94,1.63,130.40
64000,109.50,181.75,147.25,191.00,358.50,79.94,1.63,130.40
64500,109.50,181.75,147.25,191.25,358.25,78.89,1.65,130.09
65000,109.50,181.75,147.25,191.75,358.00,78.89,1.65,130.09
65500,109.50,181.75,147.50,192.00,358.00,78.17,1.62,126.26
66000,109.50,181.75,147.50,192.50,357.75,78.17,1.62,126.26
66500,109.50,181.75,147.50,192.75,357.75,77.53,1.65,128.01
67000,109.50,181.75,147.50,193.00,357.50,77.53,1.65,128.01
67500,109.50,181.75,147.25,193.50,357.50,79.19,1.65,130.98
68000,109.75,181.50,147.50,193.75,357.25,79.19,1.65,130.98
68500,109.75,181.75,147.50,194.00,357.25,73.59,1.64,120.89
69000,109.75,181.50,147.50,194.25,357.00,73.59,1.64,120.89
69500,109.75,181.50,147.50,194.75,356.75,76.21,1.62,123.52
70000,109.75,181.50,147.50,195.00,356.75,76.21,1.62,123.52
70500,110.00,181.50,147.50,195.25,356.50,79.45,1.66,131.85
71000,110.00,181.50,147.50,195.75,356.50,79.45,1.66,131.85
71500,110.00,181.50,147.50,195.75,356.25,76.21,1.65,125.84
72000,110.00,181.50,147.50,196.25,356.00,76.21,1.65,125.84
72500,110.00,181.50,147.75,196.50,356.00,82.80,1.64,135.92
73000,110.00,181.50,147.50,196.75,356.00,82.80,1.64,135.92
73500,110.00,181.50,147.75,197.00,355.75,76.36,1.63,124.61
74000,110.00,181.50,147.75,197.25,355.50,76.36,1.63,124.61
74500,110.00,181.50,147.50,197.75,355.50,77.88,1.63,127.29
75000,110.25,181.25,147.75,198.00,355.25,77.88,1.63,127.29
75500,110.25,181.50,147.75,198.25,355.25,80.19,1.66,133.28
76000,110.25,181.25,147.75,198.50,355.00,80.19,1.66,133.28
76500,110.25,181.25,147.75,198.75,355.00,77.09,1.66,127.69
77000,110.25,181.25,147.75,199.00,355.00,77.09,1.66,127.69
77500,110.25,181.25,147.75,199.50,354.75,80.67,1.63,131.35
78000,110.25,181.25,147.75,199.75,354.75,80.67,1.63,131.35
78500,110.25,181.25,147.75,200.00,354.50,76.51,1.64,125.24
79000,110.25,181.25,147.75,200.25,354.25,76.51,1.64,125.24
79500,110.25,181.00,147.75,200.50,354.25,78.84,1.66,130.72
80000,110.25,181.00,147.75,201.00,354.25,78.84,1.66,130.72
80500,110.50,181.25,147.75,201.25,354.00,77.65,1.65,127.83
81000,110.50,181.00,147.75,201.50,354.00,77.65,1.65,127.83
81500,110.50,181.00,147.75,201.75,353.75,81.39,1.63,132.96
82000,110.50,181.25,147.75,202.00,353.75,81.39,1.63,132.96
82500,110.50,181.00,147.75,202.25,353.50,76.23,1.66,126.24
83000,110.50,181.00,147.75,202.50,353.50,76.23,1.66,126.24
83500,110.50,181.00,147.75,202.75,353.50,74.42,1.65,123.14
84000,110.50,180.75,147.75,203.00,353.25,74.42,1.65,123.14
84500,110.75,181.00,147.75,203.25,353.25,78.80,1.64,129.10
85000,110.75,181.00,147.75,203.50,353.00,78.80,1.64,129.10
85500,110.75,180.75,147.75,204.00,353.00,79.87,1.64,130.69
86000,110.75,181.00,148.00,204.00,353.00,79.87,1.64,130.69
86500,110.75,180.75,148.00,204.25,352.75,76.63,1.67,127.73
87000,110.75,180.75,147.75,204.50,352.50,76.63,1.67,127.73
87500,110.75,180.75,147.75,204.75,352.50,76.38,1.69,129.24
88000,110.75,180.75,147.75,205.00,352.50,76.38,1.69,129.24
88500,110.75,180.75,147.75,205.25,352.25,80.17,1.65,132.52
89000,110.75,180.75,148.00,205.50,352.25,80.17,1.65,132.52
89500,111.00,180.75,148.00,205.75,352.00,76.50,1.63,125.00
90000,111.00,180.75,148.00,206.00,352.00,76.50,1.63,125.00
90500,111.00,180.50,148.00,206.25,352.00,78.05,1.65,128.41
91000,111.00,180.75,148.00,206.50,351.75,78.05,1.65,128.41
91500,111.00,180.50,148.00,207.00,351.75,80.80,1.67,135.15
92000,111.00,180.50,148.00,207.00,351.75,80.80,1.67,135.15
92500,111.00,180.50,148.00,207.25,351.50,81.01,1.66,134.57
93000,111.25,180.50,148.00,207.50,351.50,81.01,1.66,134.57
93500,111.25,180.50,148.00,207.75,351.25,78.35,1.64,128.85
94000,111.25,180.50,148.00,208.00,351.25,78.35,1.64,128.85
94500,111.25,180.50,148.00,208.25,351.25,81.23,1.65,134.06
95000,111.25,180.50,148.00,208.50,351.00,81.23,1.65,134.06
95500,111.25,180.50,148.00,208.75,350.75,77.24,1.66,128.43
96000,111.25,180.50,148.00,209.00,350.75,77.24,1.66,128.43
96500,111.25,180.50,148.00,209.25,350.75,80.74,1.65,133.25
97000,111.25,180.50,148.00,209.50,350.75,80.74,1.65,133.25
97500,111.25,180.50,148.00,209.75,350.50,76.02,1.66,126.57
98000,111.50,180.25,148.00,210.00,350.50,76.02,1.66,126.57
98500,111.50,180.50,148.00,210.25,350.25,82.03,1.65,135.16
99000,111.50,180.25,148.00,210.25,350.25,82.03,1.65,135.16
99500,111.50,180.50,148.00,210.75,350.25,82.32,1.65,135.47
100000,111.50,180.25,148.00,210.75,350.25,82.32,1.65,135.47
100500,111.50,180.25,148.00,211.00,350.00,76.53,1.65,126.26
101000,111.50,180.25,148.00,211.25,350.00,76.53,1.65,126.26
101500,111.50,180.25,148.00,211.50,349.75,76.57,1.66,126.76
102000,111.50,180.25,148.00,212.00,350.00,76.57,1.66,126.76
102500,111.50,180.25,148.00,212.00,349.75,78.79,1.66,130.58
103000,111.75,180.25,148.00,212.25,349.50,78.79,1.66,130.58
103500,111.75,180.25,148.00,212.75,349.50,77.22,1.64,127.01
104000,111.75,180.25,148.00,212.75,349.50,77.22,1.64,127.01
104500,111.75,180.25,148.00,213.00,349.50,78.03,1.66,129.80
105000,111.75,180.25,148.00,213.25,349.25,78.03,1.66,129.80
105500,111.75,180.25,148.00,213.50,349.25,78.59,1.67,130.86
106000,111.75,180.25,148.00,213.50,349.25,78.59,1.67,130.86
106500,111.75,180.25,148.00,214.00,349.25,77.44,1.66,128.39
107000,111.75,180.00,148.00,214.25,349.00,77.44,1.66,128.39
107500,111.75,180.25,148.00,214.50,349.00,75.44,1.67,126.22
108000,112.00,180.00,148.00,214.75,349.00,75.44,1.67,126.22
108500,111.75,180.00,148.00,214.75,348.75,78.06,1.63,127.62
109000,112.00,180.00,148.25,215.25,348.75,78.06,1.63,127.62
109500,112.00,180.00,148.00,215.50,348.75,77.56,1.69,130.89
110000,112.00,180.25,148.00,215.50,348.75,77.56,1.69,130.89
110500,112.00,180.00,148.25,216.00,348.50,81.53,1.73,140.92
111000,112.00,180.00,148.25,216.00,348.50,81.53,1.73,140.92
111500,112.00,180.00,148.25,216.25,348.50,77.99,1.66,129.27
112000,112.00,180.00,148.25,216.50,348.50,77.99,1.66,129.27
112500,112.25,180.00,148.25,217.00,348.25,83.37,1.66,138.42
113000,112.25,180.00,148.25,217.00,348.25,83.37,1.66,138.42
113500,112.25,180.00,148.25,217.50,348.25,82.52,1.83,150.61
114000,112.25,180.00,148.25,217.75,348.00,82.52,1.83,150.61
114500,112.25,180.00,148.25,217.75,348.25,79.33,1.75,138.81
115000,112.25,180.00,148.25,218.00,348.25,79.33,1.75,138.81
115500,112.25,180.00,148.25,218.50,348.25,84.53,1.73,145.82
116000,112.25,180.00,148.25,218.75,348.25,84.53,1.73,145.82
116500,112.25,180.00,148.25,219.00,348.25,77.68,1.68,130.71
117000,112.50,180.00,148.25,219.25,348.25,77.68,1.68,130.71
117500,112.50,180.00,148.25,219.75,348.50,77.72,1.62,126.15
118000,112.50,180.00,148.50,220.25,348.50,77.72,1.62,126.15
118500,112.50,180.25,148.50,220.50,348.50,80.38,1.68,135.16
119000,112.50,180.00,148.50,220.75,348.50,80.38,1.68,135.16
119500,112.75,180.25,148.50,221.25,348.50,81.38,1.66,135.36
120000,112.75,180.25,148.50,221.50,348.25,81.38,1.66,135.36
120500,112.75,180.25,148.50,221.75,348.25,79.37,1.67,132.28
121000,112.75,180.25,148.50,222.00,348.25,79.37,1.67,132.28
121500,112.75,180.25,148.50,222.50,348.25,76.80,1.71,131.63
122000,112.75,180.25,148.75,222.75,348.00,76.80,1.71,131.63
122500,113.00,180.50,148.75,223.00,348.00,75.44,1.67,126.06
123000,113.00,180.25,148.75,223.50,348.00,75.44,1.67,126.06
123500,113.00,180.25,148.50,223.75,347.75,75.94,1.67,126.61
124000,113.00,180.25,148.75,224.00,347.75,75.94,1.67,126.61
124500,113.00,180.25,148.75,224.25,347.75,76.90,1.66,127.97
125000,113.00,180.25,148.75,224.50,347.50,76.90,1.66,127.97
125500,113.00,180.25,148.75,224.75,347.50,80.40,1.68,134.68
126000,113.00,180.25,148.75,225.00,347.50,80.40,1.68,134.68
126500,113.00,180.25,148.75,225.25,347.50,78.15,1.66,129.81
127000,113.00,180.25,148.75,225.50,347.50,78.15,1.66,129.81
127500,113.00,180.00,148.75,225.75,347.25,81.00,1.69,136.72
128000,113.00,180.25,148.75,226.00,347.25,81.00,1.69,136.72
128500,113.00,180.25,148.75,226.25,347.25,77.71,1.67,129.63
129000,113.00,180.00,148.75,226.75,347.00,77.71,1.67,129.63
129500,113.00,180.25,148.75,226.75,347.00,77.19,1.66,128.41
130000,113.25,180.25,148.75,227.00,347.00,77.19,1.66,128.41
130500,113.25,180.25,148.75,227.50,347.00,74.55,1.68,125.35
131000,113.25,180.25,148.75,227.50,347.00,74.55,1.68,125.35
131500,113.25,180.00,148.75,227.75,347.00,79.43,1.68,133.76
132000,113.25,180.00,148.75,228.00,346.75,79.43,1.68,133.76
132500,113.25,180.00,148.75,228.25,346.75,79.21,1.67,132.43
133000,113.25,180.00,148.75,228.50,346.75,79.21,1.67,132.43
133500,113.25,180.00,148.75,228.75,346.75,82.98,1.66,137.81
134000,113.25,180.00,148.75,229.00,346.75,82.98,1.66,137.81
134500,113.50,180.00,148.75,229.25,346.50,77.82,1.69,131.21
135000,113.25,180.00,148.50,229.50,346.50,77.82,1.69,131.21
135500,113.50,180.00,148.75,229.75,346.50,79.02,1.69,133.59
136000,113.50,180.00,148.75,230.00,346.50,79.02,1.69,133.59
136500,113.50,180.00,148.75,230.25,346.50,78.74,1.68,131.89
137000,113.50,179.75,148.75,230.50,346.25,78.74,1.68,131.89
137500,113.50,180.00,148.75,230.75,346.25,79.03,1.66,131.36
138000,113.50,180.00,148.75,231.00,346.25,79.03,1.66,131.36
138500,113.50,179.75,148.75,231.25,346.25,78.42,1.74,136.45
139000,113.50,180.00,148.75,231.50,346.25,78.42,1.74,136.45
139500,113.50,180.00,148.75,231.75,346.25,77.79,1.76,136.73
140000,113.50,179.75,148.75,232.00,346.25,77.79,1.76,136.73
140500,113.50,180.00,148.75,232.25,346.25,78.31,1.77,138.60
141000,113.50,179.75,148.75,232.50,346.25,78.31,1.77,138.60
141500,113.50,179.75,148.75,232.75,346.00,79.66,1.75,139.71
142000,113.50,179.75,148.75,233.00,346.25,79.66,1.75,139.71
142500,113.75,179.75,148.75,233.25,346.00,77.96,1.75,136.76
143000,113.50,179.75,148.75,233.50,346.00,77.96,1.75,136.76
143500,113.75,179.75,148.75,233.75,346.00,79.23,1.78,140.91
144000,113.75,179.75,148.75,234.00,346.00,79.23,1.78,140.91
144500,113.75,179.75,148.75,234.25,346.00,77.28,1.74,134.44
145000,113.75,179.75,148.75,234.50,345.75,77.28,1.74,134.44
145500,113.75,179.75,148.75,234.75,346.00,79.07,1.75,138.31
146000,113.75,179.75,148.75,235.00,346.00,79.07,1.75,138.31
146500,113.75,179.75,148.75,235.25,345.75,77.97,1.78,139.18
147000,113.75,179.75,148.75,235.50,345.75,77.97,1.78,139.18
147500,113.75,179.75,148.75,235.50,345.75,77.16,1.78,137.37
148000,114.00,179.75,148.75,236.00,345.75,77.16,1.78,137.37
148500,113.75,179.75,148.75,236.25,345.75,80.56,1.76,141.90
149000,114.00,179.75,149.00,236.25,345.75,80.56,1.76,141.90
149500,114.00,179.75,149.00,236.75,345.75,76.10,1.76,133.79
150000,114.00,179.50,149.00,237.00,345.75,76.10,1.76,133.79
150500,114.00,179.75,148.75,237.00,345.75,73.74,1.78,131.59
151000,114.00,179.50,149.00,237.50,345.75,73.74,1.78,131.59
151500,114.00,179.75,149.00,237.50,345.75,76.02,1.77,134.86
152000,114.00,179.75,149.00,238.00,345.75,76.02,1.77,134.86
152500,114.00,179.75,149.00,238.25,345.75,79.41,1.76,139.80
153000,114.00,179.75,149.00,238.25,345.75,79.41,1.76,139.80
153500,114.00,179.50,149.00,238.50,345.75,76.28,1.78,136.03
154000,114.00,179.75,149.00,238.75,345.75,76.28,1.78,136.03
154500,114.00,179.50,149.00,239.00,345.75,80.93,1.79,144.67
155000,114.25,179.75,149.00,239.25,345.75,80.93,1.79,144.67
155500,114.25,179.50,149.00,239.50,345.75,74.55,1.79,133.31
156000,114.25,179.50,149.00,239.75,345.50,74.55,1.79,133.31
156500,114.25,179.75,149.00,240.00,345.75,78.08,1.78,138.89
157000,114.25,179.50,149.00,240.25,345.50,78.08,1.78,138.89
157500,114.25,179.75,149.00,240.50,345.50,76.71,1.78,136.55
158000,114.25,179.50,149.00,240.50,345.50,76.71,1.78,136.55
158500,114.25,179.50,149.00,241.00,345.50,79.24,1.82,143.91
159000,114.25,179.50,149.00,241.25,345.50,79.24,1.82,143.91
159500,114.25,179.50,149.00,241.25,345.50,76.33,1.76,134.20
160000,114.25,179.50,149.00,241.50,345.50,76.33,1.76,134.20
160500,114.25,179.50,149.00,241.75,345.50,77.59,1.79,139.09
161000,114.25,179.75,149.00,242.00,345.50,77.59,1.79,139.09
161500,114.25,179.50,149.25,242.25,345.50,76.89,1.77,136.45
162000,114.25,179.75,149.00,242.50,345.50,76.89,1.77,136.45
162500,114.50,179.50,149.00,242.75,345.50,78.22,1.79,140.02
163000,114.50,179.50,149.00,243.00,345.50,78.22,1.79,140.02
163500,114.50,179.50,149.00,243.25,345.50,77.84,1.79,138.99
164000,114.50,179.50,149.25,243.25,345.50,77.84,1.79,138.99
164500,114.50,179.50,149.25,243.50,345.50,76.23,1.79,136.66
165000,114.50,179.50,149.25,243.75,345.50,76.23,1.79,136.66
165500,114.50,179.50,149.00,244.00,345.50,74.86,1.80,134.41
166000,114.50,179.50,149.25,244.25,345.25,74.86,1.80,134.41
166500,114.50,179.50,149.25,244.50,345.50,83.26,1.77,147.55
167000,114.50,179.50,149.25,244.75,345.25,83.26,1.77,147.55
167500,114.50,179.50,149.25,244.75,345.25,82.49,1.79,147.61
168000,114.50,179.50,149.25,245.00,345.25,82.49,1.79,147.61
168500,114.50,179.50,149.25,245.25,345.25,80.07,1.78,142.61
169000,114.50,179.50,149.25,245.50,345.25,80.07,1.78,142.61
169500,114.50,179.50,149.25,245.50,345.25,80.02,1.77,141.84
170000,114.50,179.50,149.25,245.75,345.25,80.02,1.77,141.84
170500,114.50,179.50,149.25,246.00,345.25,80.41,1.79,144.08
171000,114.50,179.50,149.25,246.00,345.25,80.41,1.79,144.08
171500,114.50,179.50,149.25,246.50,345.25,73.65,1.79,131.74
172000,114.50,179.50,149.25,246.75,345.25,73.65,1.79,131.74
172500,114.75,179.50,149.25,247.00,345.25,79.43,1.77,140.45
173000,114.75,179.50,149.25,247.00,345.25,79.43,1.77,140.45
173500,114.75,179.50,149.50,247.25,345.25,79.25,1.80,142.34
174000,114.75,179.50,149.25,247.50,345.50,79.25,1.80,142.34
174500,114.75,179.50,149.50,247.75,345.25,80.85,1.81,146.69
175000,114.75,179.50,149.25,247.75,345.50,80.85,1.81,146.69
175500,114.75,179.50,149.50,248.00,345.25,77.71,1.80,139.93
176000,114.75,179.25,149.50,248.25,345.25,77.71,1.80,139.93
176500,114.75,179.50,149.50,248.50,345.25,72.85,1.79,130.14
177000,114.75,179.25,149.50,248.50,345.25,72.85,1.79,130.14
177500,114.75,179.50,149.50,248.75,345.50,76.02,1.79,136.31
178000,114.75,179.25,149.50,249.00,345.25,76.02,1.79,136.31
178500,114.75,179.25,149.50,249.25,345.25,74.92,1.79,134.26
179000,114.75,179.50,149.50,249.25,345.25,74.92,1.79,134.26
179500,114.75,179.25,149.50,249.75,345.25,81.60,1.78,145.17
180000,115.00,179.25,149.50,249.75,345.25,81.60,1.78,145.17
180500,115.00,179.25,149.50,250.00,345.25,82.44,1.78,146.73
181000,115.00,179.50,149.50,250.25,345.25,82.44,1.78,146.73
181500,115.00,179.25,149.50,250.50,345.25,75.49,1.79,134.90
182000,115.00,179.50,149.50,250.50,345.25,75.49,1.79,134.90
182500,115.00,179.25,149.50,250.75,345.25,74.92,1.80,134.55
183000,115.00,179.50,149.50,251.00,345.50,74.92,1.80,134.55
183500,115.00,179.25,149.50,251.25,345.25,78.87,1.78,140.45
184000,115.00,179.50,149.50,251.25,345.25,78.87,1.78,140.45
184500,115.00,179.25,149.50,251.50,345.25,81.10,1.80,145.67
185000,115.00,179.25,149.75,251.75,345.25,81.10,1.80,145.67
185500,115.00,179.25,149.75,252.00,345.25,71.95,1.78,128.22
186000,115.00,179.25,149.75,252.00,345.25,71.95,1.78,128.22
186500,115.00,179.25,149.75,252.25,345.25,78.30,1.80,140.98
187000,115.00,179.25,149.75,252.50,345.25,78.30,1.80,140.98
187500,115.00,179.25,149.75,252.50,345.25,81.96,1.78,146.08
188000,115.25,179.25,149.75,252.75,345.50,81.96,1.78,146.08
188500,115.25,179.25,149.75,253.00,345.25,76.99,1.80,138.26
189000,115.25,179.25,149.75,253.25,345.25,76.99,1.80,138.26
189500,115.25,179.25,149.75,253.25,345.50,77.19,1.79,138.46
190000,115.25,179.25,149.75,253.50,345.25,77.19,1.79,138.46
190500,115.25,179.25,149.75,253.50,345.25,77.47,1.77,137.30
191000,115.25,179.25,149.75,253.75,345.50,77.47,1.77,137.30
191500,115.25,179.25,149.75,254.00,345.25,80.20,1.80,144.72
192000,115.25,179.25,149.75,254.25,345.50,80.20,1.80,144.72
192500,115.25,179.25,149.75,254.25,345.50,80.91,1.77,143.18
193000,115.25,179.25,149.75,254.50,345.50,80.91,1.77,143.18
193500,115.25,179.00,150.00,254.50,345.50,73.25,1.81,132.42
194000,115.25,179.25,149.75,255.00,345.50,73.25,1.81,132.42
194500,115.25,179.25,150.00,255.00,345.25,83.71,1.78,148.74
195000,115.25,179.25,150.00,255.25,345.50,83.71,1.78,148.74
195500,115.25,179.25,150.00,255.25,345.50,78.57,1.79,140.63
196000,115.25,179.25,149.75,255.50,345.50,78.57,1.79,140.63
196500,115.25,179.00,150.00,255.75,345.50,74.16,1.82,134.61
197000,115.25,179.25,150.00,256.00,345.50,74.16,1.82,134.61
197500,115.25,179.00,150.00,256.25,345.50,78.13,1.80,140.82
198000,115.25,179.00,150.00,256.25,345.50,78.13,1.80,140.82
