Time_ms,TC1_C,TC2_C,TC3_C,TC4_C,TC5_C
156000,27.00,28.75,28.75,27.25,26.25
156500,27.00,28.75,28.75,27.25,26.25
157000,27.00,28.75,28.75,27.25,26.25
157500,27.00,28.75,28.50,27.00,26.25
158000,27.00,28.75,28.75,27.25,26.25
158500,27.00,28.75,28.75,27.25,26.25
159000,27.00,28.75,28.75,27.25,26.25
159500,27.00,28.75,28.75,27.25,26.25
160000,27.00,28.75,28.75,27.25,26.25
160500,27.00,28.75,28.75,27.25,26.25
161000,27.00,28.75,28.75,27.25,26.25
161500,27.00,28.75,28.50,27.25,26.00
162000,27.00,28.75,28.75,27.25,26.00
162500,27.00,28.75,28.75,27.25,26.25
163000,25.50,27.25,28.50,27.25,25.50
163500,26.75,28.50,28.50,27.25,26.00
164000,27.00,28.75,28.50,27.00,26.25
164500,27.00,28.75,28.50,27.00,26.25
165000,27.00,28.75,28.50,27.00,26.25
165500,27.00,28.75,28.50,27.25,26.25
166000,27.00,28.75,28.75,27.00,26.25
166500,27.00,28.75,28.50,27.25,26.25
167000,27.00,28.75,28.75,27.25,26.25
167500,27.00,28.75,28.75,27.25,26.25
168000,27.00,28.75,28.50,27.25,26.25
168500,27.00,28.75,28.50,27.25,26.25
169000,27.00,28.75,28.50,27.25,26.00
169500,27.00,28.75,28.50,27.25,26.25
170000,27.00,28.75,28.50,27.25,26.25
170500,27.00,28.75,28.75,27.25,26.00
171000,27.00,28.75,28.50,27.00,26.25
171500,27.25,28.75,28.50,27.25,26.25
172000,27.00,28.75,28.50,27.25,26.00
172500,27.00,28.75,28.50,27.25,26.25
173000,27.00,28.75,28.50,27.00,26.25
173500,27.25,28.75,28.50,27.25,26.25
174000,27.00,28.75,28.75,27.25,26.25
174500,27.25,28.75,28.50,27.00,26.25
175000,27.00,28.75,28.50,27.25,26.00
175500,27.25,28.75,28.50,27.25,26.25
176000,27.25,28.75,28.50,27.00,26.25
176500,27.00,28.75,28.50,27.00,26.00
177000,27.00,28.75,28.50,27.00,26.00
177500,27.00,28.75,28.50,27.00,26.00
178000,27.00,28.75,28.50,27.25,26.25
178500,27.25,28.75,28.50,27.00,26.25
179000,27.25,28.75,28.50,27.25,26.25
179500,27.00,28.75,28.50,27.25,26.25
180000,27.25,28.75,28.50,27.25,26.00
180500,27.25,28.75,28.50,27.00,26.25
181000,27.25,28.75,28.50,27.00,26.25
181500,27.25,28.75,28.50,27.25,26.25
182000,27.25,28.75,28.50,27.25,26.25
182500,27.00,28.75,28.50,27.25,26.25
183000,27.00,28.75,28.50,27.00,26.00
183500,27.25,28.75,28.50,27.00,26.25
184000,27.00,28.75,28.50,27.25,26.25
184500,27.25,28.75,28.50,27.25,26.25
185000,27.25,28.75,28.50,27.00,26.25
185500,27.25,28.75,28.50,27.00,26.00
186000,27.25,28.75,28.50,27.25,26.25
186500,27.25,28.75,28.50,27.25,26.00
187000,27.25,28.75,28.50,27.00,26.00
187500,27.25,28.75,28.50,27.00,26.25
188000,27.25,28.75,28.50,27.00,26.25
188500,27.25,28.75,28.50,27.00,26.00
189000,27.25,28.75,28.50,27.25,26.25
189500,27.25,28.75,28.50,27.25,26.00
190000,27.00,28.75,28.50,27.25,26.00
190500,27.25,28.75,28.50,27.00,26.00
191000,27.25,28.75,28.50,27.25,26.00
191500,27.25,28.75,28.50,27.25,26.25
192000,27.25,28.75,28.50,27.25,26.25
192500,27.25,28.75,28.50,27.00,26.00
193000,27.25,28.75,28.50,27.00,26.25
193500,27.25,28.75,28.50,27.00,26.00
194000,27.25,28.75,28.50,27.25,26.25
194500,27.25,28.75,28.50,27.00,26.00
195000,27.25,28.75,28.50,27.00,26.00
195500,27.25,28.75,28.50,27.25,26.00
196000,27.25,28.75,28.50,27.25,26.25
196500,27.25,28.75,28.50,27.00,26.00
197000,27.25,28.75,28.50,27.00,26.00
197500,27.25,28.75,28.50,27.00,26.00
198000,27.25,28.75,28.50,27.00,26.00
198500,27.25,28.75,28.50,27.25,26.00
199000,27.00,28.75,28.50,27.00,26.00
199500,27.25,28.75,28.50,27.00,26.00
200000,27.25,28.75,28.50,27.00,26.00
200500,27.25,28.75,28.50,27.25,26.00
201000,27.25,28.75,28.50,27.00,26.00
201500,27.25,28.75,28.50,27.00,26.00
202000,27.25,28.75,28.50,27.00,26.00
202500,27.25,28.75,28.50,27.00,26.00
203000,27.25,28.75,28.50,27.00,26.00
203500,27.25,28.75,28.50,27.00,26.00
204000,27.25,28.75,28.50,27.00,26.25
204500,27.25,28.75,28.50,27.00,26.00
205000,27.25,28.75,28.50,27.00,26.00
205500,27.25,28.75,28.50,27.00,26.00
206000,27.25,28.75,28.50,27.00,26.00
206500,27.25,28.75,28.50,27.00,26.25
207000,27.25,28.75,28.50,27.00,26.00
207500,27.25,28.75,28.50,27.00,26.00
208000,27.25,28.50,28.50,27.00,26.00
208500,27.25,28.75,28.50,27.00,26.00
209000,27.25,28.75,28.50,27.00,26.00
209500,27.25,28.75,28.50,27.00,26.00
210000,27.25,28.75,28.50,27.00,26.25
210500,27.25,28.75,28.50,27.00,26.00
211000,27.25,28.75,28.50,27.00,26.00
211500,27.25,28.50,28.50,27.00,26.00
212000,27.25,28.75,28.50,27.00,26.00
212500,27.25,28.75,28.50,27.00,26.00
213000,27.25,28.75,28.50,27.00,26.00
213500,27.25,28.50,28.50,27.00,26.00
214000,27.25,28.75,28.50,27.00,26.00
214500,27.25,28.50,28.50,27.00,26.00
215000,27.25,28.75,28.50,27.00,26.00
215500,27.25,28.75,28.50,27.00,26.00
216000,27.25,28.50,28.50,27.00,26.00
216500,27.25,28.50,28.50,27.00,26.00
217000,27.25,28.75,28.50,27.00,26.00
217500,27.25,28.75,28.50,27.00,26.00
218000,27.25,28.75,28.50,27.00,26.00
218500,27.25,28.75,28.50,27.00,26.00
219000,27.25,28.75,28.50,27.00,26.00
219500,27.25,28.50,28.50,27.00,26.00
220000,27.25,28.50,28.50,27.00,26.00
220500,27.25,28.50,28.50,27.00,26.00
221000,27.25,28.50,28.50,27.00,26.00
221500,27.25,28.50,28.50,27.00,26.00
222000,27.25,28.75,28.50,27.00,26.00
222500,27.25,28.50,28.50,27.00,26.00
223000,27.25,28.75,28.50,27.00,26.00
223500,27.25,28.75,28.50,27.00,26.00
224000,27.25,28.75,28.50,27.00,26.00
224500,27.25,28.75,28.50,27.00,26.00
225000,27.25,28.50,28.50,27.00,26.00
225500,27.25,28.50,28.50,27.00,26.00
226000,27.25,28.50,28.50,27.00,26.00
226500,27.25,28.75,28.50,27.00,26.00
227000,27.25,28.50,28.50,27.00,26.00
227500,27.25,28.75,28.50,27.00,26.00
228000,27.25,28.75,28.25,27.00,26.00
228500,27.25,28.50,28.50,27.00,26.00
229000,27.25,28.50,28.50,27.00,26.00
229500,27.25,28.75,28.50,27.00,26.00
230000,27.25,28.50,28.50,27.00,26.00
230500,27.25,28.50,28.50,27.00,26.00
231000,27.25,28.75,28.25,27.00,26.00
231500,27.25,28.75,28.25,27.00,26.00
232000,27.25,28.50,28.25,27.00,26.00
232500,27.25,28.50,28.50,27.00,26.00
233000,27.25,28.50,28.25,27.00,26.00
233500,27.25,28.50,28.50,27.00,26.00
234000,27.25,28.50,28.50,27.00,26.00
234500,27.25,28.50,28.25,27.00,26.00
235000,27.25,28.50,28.50,27.00,26.00
235500,27.25,28.50,28.50,27.00,26.00
236000,27.25,28.50,28.25,27.00,26.00
236500,27.25,28.50,28.25,27.00,26.00
237000,27.25,28.50,28.50,27.00,26.00
237500,27.25,28.50,28.25,27.00,26.00
238000,27.25,28.50,28.50,27.00,26.00
238500,27.25,28.50,28.25,27.00,26.00
239000,27.25,28.50,28.50,27.00,26.00
239500,27.25,28.50,28.50,27.00,26.00
240000,27.25,28.50,28.50,27.00,26.00
240500,27.25,28.50,28.50,27.00,26.00
241000,27.25,28.50,28.50,27.00,26.00
241500,27.25,28.50,28.25,27.00,26.00
242000,27.25,28.50,28.25,27.00,26.00
242500,27.25,28.50,28.25,27.00,26.00
243000,27.25,28.50,28.25,27.00,26.00
243500,27.25,28.50,28.25,27.00,26.00
244000,27.25,28.50,28.50,27.00,26.00
244500,27.25,28.50,28.50,27.00,26.00
245000,27.25,28.50,28.25,27.00,26.00
245500,27.25,28.50,28.25,27.00,26.00
246000,27.25,28.50,28.50,27.00,26.00
246500,27.25,28.50,28.50,27.00,26.00
247000,27.25,28.50,28.25,27.00,26.00
247500,27.25,28.50,28.50,27.00,26.00
248000,27.25,28.50,28.25,27.00,26.00
248500,27.25,28.50,28.25,27.00,26.00
249000,27.25,28.50,28.25,27.00,26.00
249500,27.25,28.50,28.25,27.00,26.00
250000,27.25,28.50,28.25,27.00,26.00
250500,27.25,28.50,28.25,27.00,26.00
251000,27.25,28.50,28.25,27.00,26.00
251500,27.25,28.50,28.25,27.00,26.00
252000,27.25,28.50,28.25,27.00,26.00
252500,27.25,28.50,28.25,27.00,26.00
253000,27.25,28.50,28.25,27.00,26.00
253500,27.25,28.50,28.25,27.00,26.00
254000,27.25,28.50,28.25,27.00,26.00
254500,27.25,28.50,28.25,27.00,26.00
255000,27.25,28.50,28.25,27.00,26.00
255500,27.25,28.50,28.25,27.00,26.00
256000,27.25,28.50,28.50,27.00,26.00
256500,27.25,28.50,28.25,27.00,26.00
