Time_ms,TC1_C,TC2_C,TC3_1,1.95
36000,20.25,21.25,21.25,20.75,21.25,359.30,0.01,2.24
36500,20.25,21.25,21.25,20.75,21.25,358.61,0.01,2.57
37000,20.25,21.25,21.25,20.75,21.25,358.61,0.01,2.57
37500,20.25,21.25,21.25,20.75,21.25,358.94,0.01,2.50
38000,20.25,21.25,21.00,20.75,21.25,358.94,0.01,2.50
38500,20.25,21.25,21.25,20.75,21.25,358.73,0.01,2.28
39000,20.00,21.25,21.00,20.50,21.25,358.73,0.01,2.28
39500,20.25,21.25,21.00,20.75,21.25,358.48,0.01,2.71
40000,20.25,21.25,21.25,20.75,21.25,358.48,0.01,2.71
40500,20.25,21.25,21.25,20.75,21.25,357.39,0.01,2.06
41000,20.25,21.25,21.25,20.75,21.25,357.39,0.01,2.06
41500,20.25,21.25,21.25,20.75,21.25,358.77,0.01,2.07
42000,20.25,21.25,21.00,20.75,21.25,358.77,0.01,2.07
42500,20.25,21.25,21.25,20.75,21.25,358.82,0.01,2.57
43000,20.25,21.25,21.25,20.75,21.25,358.82,0.01,2.57
43500,20.25,21.25,21.25,20.75,21.25,358.87,0.01,2.57
44000,20.25,21.25,21.25,20.75,21.25,358.87,0.01,2.57
44500,20.25,21.25,21.25,20.75,21.25,358.87,0.01,2.16
45000,20.25,21.25,21.00,20.50,21.25,358.87,0.01,2.16
45500,20.25,21.25,21.00,20.75,21.25,358.04,0.01,2.31
46000,20.25,21.25,21.25,20.75,21.25,358.04,0.01,2.31
46500,20.25,21.25,21.00,20.75,21.50,358.71,0.01,2.16
47000,20.25,21.25,21.25,20.50,21.25,358.71,0.01,2.16
47500,20.25,21.25,21.00,20.75,21.25,359.02,0.01,2.03
48000,20.25,21.25,21.25,20.75,21.25,359.02,0.01,2.03
48500,20.25,21.25,21.25,20.75,21.25,358.83,0.01,2.03
49000,20.25,21.25,21.00,20.75,21.25,358.83,0.01,2.03
49500,20.25,21.25,21.25,20.75,21.25,357.01,0.01,2.31
50000,20.25,21.25,21.25,20.75,21.25,357.01,0.01,2.31
50500,20.25,21.25,21.00,20.50,21.25,357.64,0.01,2.49
51000,20.25,21.25,21.25,20.75,21.25,357.64,0.01,2.49
51500,20.25,21.25,21.25,20.75,21.25,358.13,0.01,2.23
52000,20.25,21.25,21.00,20.75,21.25,358.13,0.01,2.23
52500,20.25,21.25,21.25,20.75,21.25,358.91,0.01,2.16
53000,20.25,21.25,21.00,20.75,21.25,358.91,0.01,2.16
53500,20.25,21.25,21.00,20.75,21.25,358.17,0.01,2.19
54000,20.25,21.25,21.25,20.75,21.25,358.17,0.01,2.19
54500,20.25,21.25,21.00,20.75,21.25,358.86,0.01,2.20
55000,20.25,21.25,21.25,20.75,21.25,358.86,0.01,2.20
55500,20.25,21.25,21.25,20.75,21.25,358.35,0.01,2.64
56000,20.25,21.25,21.25,20.75,21.25,358.35,0.01,2.64
56500,20.25,21.25,21.25,20.75,21.25,357.85,0.01,1.93
57000,20.25,21.25,21.25,20.75,21.25,357.85,0.01,1.93
57500,20.25,21.25,21.25,20.75,21.25,358.93,0.01,2.39
58000,20.25,21.25,21.00,20.75,21.25,358.93,0.01,2.39
58500,19.75,21.25,21.00,20.75,21.25,358.88,0.00,1.58
59000,20.25,21.25,21.25,20.75,21.25,358.88,0.00,1.58
59500,20.25,21.25,21.00,20.75,21.25,358.43,0.01,2.28
60000,20.25,21.25,21.25,20.75,21.25,358.43,0.01,2.28
60500,20.25,21.25,21.00,20.75,21.25,358.56,0.01,2.11
61000,20.25,21.25,21.25,20.75,21.25,358.56,0.01,2.11
61500,20.25,21.25,21.00,20.75,21.25,358.32,0.01,2.15
62000,20.25,21.25,21.00,20.75,21.25,358.32,0.01,2.15
62500,20.25,21.25,21.25,20.75,21.25,358.68,0.01,2.54
63000,20.25,21.25,21.00,20.75,21.25,358.68,0.01,2.54
63500,20.25,21.25,21.00,20.75,21.25,358.59,0.01,2.16
64000,20.25,21.25,21.00,20.75,21.25,358.59,0.01,2.16
64500,20.25,21.25,21.25,20.75,21.25,358.32,0.01,2.03
65000,20.25,21.25,21.00,20.75,21.25,358.32,0.01,2.03
65500,20.25,21.25,21.00,20.75,21.25,358.78,0.01,1.98
66000,20.25,21.25,21.00,20.75,21.25,358.78,0.01,1.98
66500,20.25,21.25,21.00,20.75,21.25,357.88,0.01,2.46
67000,20.25,21.25,21.00,20.75,21.25,357.88,0.01,2.46
67500,20.25,21.25,21.00,20.75,21.25,358.91,0.01,2.32
68000,20.25,21.25,21.00,20.75,21.25,358.91,0.01,2.32
68500,20.25,21.25,21.25,20.75,21.25,357.74,0.01,2.11
69000,20.25,21.25,21.00,20.75,21.25,357.74,0.01,2.11
69500,20.25,21.25,21.00,20.75,21.25,358.58,0.01,2.07
70000,20.25,21.25,21.00,20.75,21.25,358.58,0.01,2.07
70500,20.25,21.25,21.25,20.75,21.25,356.99,0.01,1.93
71000,20.25,21.25,21.00,20.75,21.25,356.99,0.01,1.93
71500,20.25,21.25,21.00,20.75,21.25,357.99,0.01,2.23
72000,20.25,21.25,21.00,20.75,21.25,357.99,0.01,2.23
72500,20.25,21.25,21.25,20.75,21.25,358.62,0.01,2.11
73000,20.25,21.25,21.25,20.75,21.25,358.62,0.01,2.11
73500,20.25,21.25,21.25,20.75,21.25,357.97,0.01,1.98
74000,20.25,21.25,21.00,20.75,21.25,357.97,0.01,1.98
74500,20.25,21.25,21.00,20.75,21.25,357.43,0.01,2.23
75000,20.25,21.25,21.00,20.75,21.25,357.43,0.01,2.23
75500,20.25,21.25,21.25,20.75,21.25,358.61,0.01,2.35
76000,20.25,21.25,21.25,20.75,21.25,358.61,0.01,2.35
76500,20.25,21.25,21.00,20.75,21.25,358.81,0.01,1.98
77000,20.25,21.25,21.25,20.75,21.25,358.81,0.01,1.98
77500,20.25,21.25,21.00,20.75,21.25,358.15,0.01,2.03
78000,20.25,21.25,21.25,20.75,21.25,358.15,0.01,2.03
78500,20.25,21.25,21.00,20.75,21.25,357.66,0.01,2.02
79000,20.25,21.25,21.25,20.75,21.25,357.66,0.01,2.02
79500,20.25,21.25,21.25,20.75,21.25,357.09,0.01,2.34
80000,20.25,21.25,21.00,20.75,21.25,357.09,0.01,2.34
80500,20.25,21.25,21.25,20.75,21.25,358.26,0.01,2.07
81000,20.25,21.25,21.00,20.75,21.25,358.26,0.01,2.07
81500,20.25,21.25,21.25,20.75,21.25,358.38,0.01,1.89
82000,20.00,21.25,21.00,20.75,21.25,358.38,0.01,1.89
82500,20.25,21.25,21.00,20.75,21.25,357.81,0.01,1.98
83000,20.25,21.25,21.00,20.75,21.25,357.81,0.01,1.98
83500,20.25,21.25,21.25,20.75,21.25,358.64,0.01,2.39
84000,20.25,21.25,21.25,20.75,21.25,358.64,0.01,2.39
84500,20.25,21.25,21.00,20.75,21.25,358.28,0.01,2.15
85000,20.25,21.25,21.25,20.75,21.25,358.28,0.01,2.15
85500,20.25,21.25,21.25,20.75,21.25,356.98,0.01,2.34
86000,20.25,21.25,21.00,20.75,21.25,356.98,0.01,2.34
86500,20.25,21.25,21.25,20.75,21.25,357.93,0.01,1.98
87000,20.25,21.25,21.00,20.75,21.25,357.93,0.01,1.98
87500,20.25,21.25,21.25,20.75,21.25,356.91,0.01,2.15
88000,20.25,21.25,21.00,20.75,21.25,356.91,0.01,2.15
88500,20.25,21.25,21.25,20.75,21.25,358.17,0.00,1.74
89000,20.25,21.25,21.25,20.75,21.25,358.17,0.00,1.74
89500,20.25,21.25,21.00,20.75,21.25,358.83,0.01,1.94
90000,20.25,21.25,21.00,20.75,21.25,358.83,0.01,1.94
90500,20.25,21.25,21.00,20.75,21.25,358.36,0.01,2.07
91000,20.25,21.25,21.00,20.75,21.25,358.36,0.01,2.07
91500,20.25,21.25,21.25,20.75,21.25,358.95,0.01,2.07
92000,20.25,21.25,21.25,20.75,21.25,358.95,0.01,2.07
92500,20.25,21.25,21.00,20.75,21.25,358.35,0.01,2.20
93000,20.25,21.25,21.00,20.75,21.25,358.35,0.01,2.20
93500,20.25,21.25,21.00,20.75,21.25,358.34,0.00,1.64
94000,20.25,21.25,21.00,20.50,21.25,358.34,0.00,1.64
94500,20.25,21.25,21.00,20.75,21.25,357.53,0.01,2.02
95000,20.25,21.25,21.00,20.75,21.25,357.53,0.01,2.02
95500,20.25,21.25,21.25,20.75,21.25,357.85,0.01,2.42
96000,20.25,21.25,21.00,20.75,21.25,357.85,0.01,2.42
96500,20.25,21.25,21.00,20.75,21.25,358.47,0.01,1.79
97000,20.25,21.25,21.00,20.75,21.25,358.47,0.01,1.79
97500,20.25,21.25,21.25,20.75,21.25,358.27,0.01,2.03
98000,20.25,21.25,21.00,20.75,21.25,358.27,0.01,2.03
98500,20.25,21.25,21.00,20.75,21.25,358.71,0.01,2.07
99000,20.25,21.25,21.25,20.75,21.25,358.71,0.01,2.07
99500,20.25,21.25,21.00,20.75,21.25,358.94,0.01,2.03
100000,20.25,21.25,21.00,20.75,21.25,358.94,0.01,2.03
100500,20.00,21.25,21.00,20.75,21.25,357.88,0.01,1.84
101000,20.00,21.25,21.00,20.75,21.25,357.88,0.01,1.84
101500,20.25,21.25,21.00,20.75,21.25,358.42,0.01,2.16
102000,20.25,21.25,21.00,20.75,21.25,358.42,0.01,2.16
102500,20.25,21.00,21.25,20.75,21.25,357.83,0.01,1.98
103000,20.25,21.25,21.25,20.75,21.25,357.83,0.01,1.98
103500,20.25,21.25,21.25,20.75,21.25,358.84,0.01,1.98
104000,20.25,21.25,21.25,20.75,21.25,358.84,0.01,1.98
104500,20.25,21.25,21.00,20.50,21.25,357.95,0.01,1.93
105000,20.25,21.25,21.00,20.75,21.25,357.95,0.01,1.93
105500,20.25,21.25,21.25,20.75,21.25,357.75,0.01,1.84
106000,20.25,21.25,21.00,20.75,21.25,357.75,0.01,1.84
106500,20.25,21.25,21.25,20.75,21.25,358.27,0.01,1.79
107000,20.25,21.25,21.25,20.75,21.25,358.27,0.01,1.79
107500,20.25,21.25,21.25,20.75,21.25,358.03,0.01,2.11
108000,20.25,21.25,21.25,20.75,21.25,358.03,0.01,2.11
108500,20.25,21.25,21.25,20.75,21.25,358.38,0.01,2.11
109000,20.25,21.25,21.25,20.75,21.25,358.38,0.01,2.11
109500,20.25,21.00,21.25,20.75,21.25,358.58,0.01,1.94
110000,20.25,21.25,21.25,20.75,21.25,358.58,0.01,1.94
110500,20.25,21.25,21.25,20.75,21.25,358.61,0.01,2.07
111000,20.25,21.25,21.25,20.75,21.25,358.61,0.01,2.07
111500,20.25,21.25,21.00,20.75,21.25,359.15,0.01,2.40
112000,20.25,21.25,21.25,20.75,21.25,359.15,0.01,2.40
112500,20.25,21.25,21.25,20.75,21.25,359.04,0.01,2.12
113000,20.25,21.50,21.25,21.25,21.50,359.04,0.01,2.12
113500,20.25,21.25,21.00,20.75,21.50,358.16,0.01,2.64
114000,20.25,21.25,21.25,20.75,22.00,358.16,0.01,2.64
114500,20.25,21.25,21.25,20.75,22.75,357.99,0.01,2.07
115000,20.25,21.25,21.25,20.75,23.75,357.99,0.01,2.07
115500,20.50,21.25,21.50,21.00,24.25,357.88,0.01,2.19
116000,20.50,21.50,21.50,21.25,24.75,357.88,0.01,2.19
116500,20.50,21.50,21.50,21.50,25.25,357.81,0.01,2.27
117000,20.50,21.50,21.75,21.75,25.75,357.81,0.01,2.27
117500,20.75,21.75,22.00,21.75,25.75,358.28,0.01,2.20
118000,20.75,21.75,22.00,22.25,26.00,358.28,0.01,2.20
118500,20.75,22.00,22.25,22.50,26.25,356.66,0.01,1.78
119000,21.00,22.00,22.25,22.50,26.25,356.66,0.01,1.78
119500,21.00,22.00,22.50,22.75,26.25,357.65,0.01,1.89
120000,21.00,22.25,22.50,23.00,26.50,357.65,0.01,1.89
120500,21.00,22.25,22.50,23.00,26.25,357.95,0.01,2.15
121000,21.00,22.25,22.75,23.25,26.25,357.95,0.01,2.15
121500,21.25,22.25,22.75,23.25,26.25,357.34,0.01,2.27
122000,21.00,22.50,22.75,23.50,26.25,357.34,0.01,2.27
122500,21.00,22.50,22.75,23.50,26.00,357.21,0.01,2.19
123000,21.25,22.50,23.00,23.50,26.00,357.21,0.01,2.19
123500,21.25,22.50,23.00,23.50,26.00,358.35,0.01,2.15
124000,21.25,22.50,23.00,23.50,25.75,358.35,0.01,2.15
124500,21.25,22.75,23.00,23.75,25.75,357.83,0.01,2.02
125000,21.25,22.75,23.00,23.75,25.75,357.83,0.01,2.02
125500,21.25,22.75,23.00,23.75,25.50,358.52,0.01,2.20
126000,21.25,22.75,23.00,23.75,25.50,358.52,0.01,2.20
126500,21.25,22.75,23.00,23.75,25.25,358.33,0.01,2.07
127000,21.25,22.75,23.00,23.75,25.25,358.33,0.01,2.07
127500,21.25,23.00,23.00,23.50,25.00,358.18,0.01,2.03
128000,21.25,23.00,23.00,23.50,25.00,358.18,0.01,2.03
128500,21.25,22.75,23.00,23.50,25.00,358.37,0.01,2.03
129000,21.25,23.00,23.00,23.50,24.75,358.37,0.01,2.03
129500,21.25,23.00,23.00,23.50,24.75,358.23,0.01,2.19
130000,21.25,23.00,23.00,23.50,24.50,358.23,0.01,2.19
130500,21.25,23.00,23.00,23.50,24.50,357.83,0.01,1.98
131000,21.25,23.00,23.00,23.50,24.25,357.83,0.01,1.98
131500,21.25,23.00,23.00,23.25,24.25,359.01,0.01,2.47
132000,21.25,23.00,23.00,23.25,24.25,359.01,0.01,2.47
132500,21.25,23.00,23.00,23.25,24.25,358.40,0.01,1.84
133000,21.25,23.00,23.00,23.25,24.25,358.40,0.01,1.84
133500,21.00,23.00,23.00,23.25,24.00,358.12,0.01,2.15
134000,21.00,23.00,23.00,23.25,24.00,358.12,0.01,2.15
134500,21.00,23.00,23.00,23.00,23.75,357.79,0.01,2.27
135000,21.00,23.00,22.75,23.00,23.75,357.79,0.01,2.27
135500,21.00,23.00,22.75,23.00,23.75,357.71,0.01,1.84
136000,21.00,23.00,22.75,23.00,23.75,357.71,0.01,1.84
136500,21.00,23.00,22.75,23.00,23.75,357.17,0.01,1.84
137000,21.00,23.00,23.00,23.00,23.50,357.17,0.01,1.84
137500,21.00,23.00,22.75,23.00,23.50,357.07,0.01,2.06
138000,21.00,23.00,22.75,23.00,23.50,357.07,0.01,2.06
138500,21.00,23.00,22.75,23.00,23.50,357.00,0.01,1.79
139000,21.00,23.00,22.75,23.00,23.25,357.00,0.01,1.79
139500,21.00,22.75,22.75,22.75,23.25,357.50,0.01,1.84
140000,21.00,22.75,22.75,22.75,23.25,357.50,0.01,1.84
140500,21.00,22.75,22.75,22.75,23.25,358.09,0.01,2.31
141000,21.00,22.75,22.50,22.75,23.25,358.09,0.01,2.31
141500,21.00,22.75,22.75,22.75,23.00,357.45,0.01,1.93
142000,21.00,22.75,22.75,22.75,23.00,357.45,0.01,1.93
142500,21.00,22.75,22.50,22.75,23.00,358.66,0.01,1.94
143000,21.00,22.75,22.75,22.75,23.00,358.66,0.01,1.94
143500,21.00,22.75,22.50,22.75,23.00,358.46,0.01,2.32
