loss,overall_heat_transfer_coefficient_to_environment,heater_weight_1,heater_weight_2
1.0e10,659.1408593847301,0.9538209573736668,0.41613637944695175
1.0e10,100.873738560899,0.834405648801179,0.3869430496576461
1.0e10,616.6053915385011,0.20860217949039178,0.514319822038145
1.0e10,95.05511689325547,0.14389067465457742,0.3722298641815659
1.0e10,351.3321142475678,0.7781723076825358,0.4242105901876128
1.0e10,425.3444604686726,0.40061633561697196,0.012498681704215413
1.0e10,619.58818378769,0.43722445673291654,0.8421501876842485
1.0e10,705.8117578944438,0.9543743231447046,0.47569505403458706
1.0e10,77.53575500549853,0.7049573701579094,0.8335044650672895
1.0e10,228.16495273315826,0.6451009534997817,0.22312008779589598
1.0e10,905.1446215043549,0.7284358857386174,0.308032917814971
1.0e10,10.0,0.2,0.4
1.0e10,352.3301118621823,0.7155168836022547,0.12067169799861215
1.0e10,10.0,0.2,0.4
