loss,insulation_to_air_overall_heat_transfer_coefficient_to_environment,pipe_endcaps_to_air_thermal_conductance,heater_weight_1,heater_weight_2,fluid_to_steel_pipe_convective_heat_transfer_coefficient,TC1_thermal_resistance,TC2_thermal_resistance,TC3_thermal_resistance,TC4_thermal_resistance,TC5_thermal_resistance
30.820322976745448,3.2982469081940424,11.392739933152734,0.5222983882316542,0.15355761534436377,8944.96998740447,5072.756321967633,2549.4102063876967,6963.160913132738,8071.277039074784,9294.690823616178
29.526712058116697,6.550537513711109,36.704759292572064,0.3772093101969068,0.10937170827164325,950.732940581444,4257.279614073699,814.4347041840348,2903.355280036939,1491.242950513584,2913.34527716711
24.005787940545893,0.8416124583515145,63.69033759738933,0.052354145897746646,0.41885847801274095,1829.8678759009758,3988.6365109826606,6883.0640362746535,5138.416274521655,6580.232436788582,282.0727745668737
24.005787940545893,0.8416124583515145,63.69033759738933,0.052354145897746646,0.41885847801274095,1829.8678759009758,3988.6365109826606,6883.0640362746535,5138.416274521655,6580.232436788582,282.0727745668737
24.005787940545893,0.8416124583515145,63.69033759738933,0.052354145897746646,0.41885847801274095,1829.8678759009758,3988.6365109826606,6883.0640362746535,5138.416274521655,6580.232436788582,282.0727745668737
24.005787940545893,0.8416124583515145,63.69033759738933,0.052354145897746646,0.41885847801274095,1829.8678759009758,3988.6365109826606,6883.0640362746535,5138.416274521655,6580.232436788582,282.0727745668737
22.970250339763084,0.01646998632962494,21.65341388923094,0.31207572520096044,0.011458585795675796,5943.942528821421,6162.924815529313,8467.320553290574,8436.200083616692,2525.4917855836975,6059.712338302799
22.970250339763084,0.01646998632962494,21.65341388923094,0.31207572520096044,0.011458585795675796,5943.942528821421,6162.924815529313,8467.320553290574,8436.200083616692,2525.4917855836975,6059.712338302799
20.85342635669373,0.4081018327193655,94.13588671468729,0.4289996906059137,0.6495397740244531,5318.987945943562,1822.4039156931528,9220.45714181666,4495.195552283858,1946.5065555620454,4563.188143463493
20.85342635669373,0.4081018327193655,94.13588671468729,0.4289996906059137,0.6495397740244531,5318.987945943562,1822.4039156931528,9220.45714181666,4495.195552283858,1946.5065555620454,4563.188143463493
