loss,insulation_to_air_overall_heat_transfer_coefficient_to_environment,pipe_endcaps_to_air_thermal_conductance,heater_weight_1,heater_weight_2,fluid_to_steel_pipe_convective_heat_transfer_coefficient,TC1_thermal_resistance,TC2_thermal_resistance,TC3_thermal_resistance,TC4_thermal_resistance,TC5_thermal_resistance
22.078086363289025,2.0104477130957434,82.81146290919011,0.7895793744193239,0.1525749496820466,4851.908409747707,1.5760000001366699,5.209355103231219,1.9410093009083793,9.965338795311247,2.9880952787111505
22.078086363289025,2.0104477130957434,82.81146290919011,0.7895793744193239,0.1525749496820466,4851.908409747707,1.5760000001366699,5.209355103231219,1.9410093009083793,9.965338795311247,2.9880952787111505
20.596755294070846,4.398551510739731,26.357939301960503,0.7946738590851657,0.6040183745422867,38.61715013823812,4.531466287121736,6.5632270646611435,2.2298295742522773,7.286567125452629,8.742570781308611
17.887339678253287,5.056966473777546,52.966386086600096,0.43772772376350105,0.5600123856230738,3284.751103113452,1.259763895491905,0.2966428162374015,8.740220109771084,2.90154035804795,5.421845527660603
13.687921756624174,1.523534586423451,12.141370889953158,0.10003419298502361,0.7234231454705725,8196.178500536458,8.747955225199414,9.066547758183363,6.212250475666128,1.6724180646645637,8.029233304288551
12.111625022860695,0.873802364715709,88.38552576502654,0.3707429389471313,0.6414613578878742,4302.706934415353,5.06918716490533,4.777719366748134,5.736364236586291,1.9768760330595352,6.516881069170871
12.111625022860695,0.873802364715709,88.38552576502654,0.3707429389471313,0.6414613578878742,4302.706934415353,5.06918716490533,4.777719366748134,5.736364236586291,1.9768760330595352,6.516881069170871
12.111625022860695,0.873802364715709,88.38552576502654,0.3707429389471313,0.6414613578878742,4302.706934415353,5.06918716490533,4.777719366748134,5.736364236586291,1.9768760330595352,6.516881069170871
12.111625022860695,0.873802364715709,88.38552576502654,0.3707429389471313,0.6414613578878742,4302.706934415353,5.06918716490533,4.777719366748134,5.736364236586291,1.9768760330595352,6.516881069170871
12.111625022860695,0.873802364715709,88.38552576502654,0.3707429389471313,0.6414613578878742,4302.706934415353,5.06918716490533,4.777719366748134,5.736364236586291,1.9768760330595352,6.516881069170871
12.111625022860695,0.873802364715709,88.38552576502654,0.3707429389471313,0.6414613578878742,4302.706934415353,5.06918716490533,4.777719366748134,5.736364236586291,1.9768760330595352,6.516881069170871
8.492094145047643,0.001001988830602888,49.99956989686737,0.2466099462082544,0.5729818200082505,6420.2969927709455,1.0,1.0,1.0,1.0,1.0
8.492094145047643,0.001001988830602888,49.99956989686737,0.2466099462082544,0.5729818200082505,6420.2969927709455,1.0,1.0,1.0,1.0,1.0
8.492094145047643,0.001001988830602888,49.99956989686737,0.2466099462082544,0.5729818200082505,6420.2969927709455,1.0,1.0,1.0,1.0,1.0
8.492094145047643,0.001001988830602888,49.99956989686737,0.2466099462082544,0.5729818200082505,6420.2969927709455,1.0,1.0,1.0,1.0,1.0
8.492094145047643,0.001001988830602888,49.99956989686737,0.2466099462082544,0.5729818200082505,6420.2969927709455,1.0,1.0,1.0,1.0,1.0
