loss,overall_heat_transfer_coefficient_to_environment,heater_weight_1,heater_weight_2
36471.189254501005,6.905578650071434,0.19374105395404093,0.20405840647182572
30389.945532510606,2.6289862672364315,0.40484614012738,0.1706294368079846
30389.945532510606,2.6289862672364315,0.40484614012738,0.1706294368079846
30389.945532510606,2.6289862672364315,0.40484614012738,0.1706294368079846
30389.945532510606,2.6289862672364315,0.40484614012738,0.1706294368079846
26543.089272552734,3.2513800098040515,0.031015827828130088,0.5543048721532089
26543.089272552734,3.2513800098040515,0.031015827828130088,0.5543048721532089
26543.089272552734,3.2513800098040515,0.031015827828130088,0.5543048721532089
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10906.179032263646,0.0012145330267372566,0.2026998145172308,0.5957961636697773
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
10026.684651790783,0.015698793525462926,0.08643369165496805,0.6114951324082054
