loss,insulation_to_air_overall_heat_transfer_coefficient_to_environment,pipe_endcaps_to_air_thermal_conductance,heater_weight_1,heater_weight_2,fluid_to_steel_pipe_convective_heat_transfer_coefficient,TC1_thermal_resistance,TC2_thermal_resistance,TC3_thermal_resistance,TC4_thermal_resistance,TC5_thermal_resistance
26.87804623648297,1.5227855143070477,1.0019298019197131,0.5988454374124067,0.21316445956645275,1375.861546280424,22.049007535411366,2.76767749640121,12.781259183207021,12.008417661061495,1.7858600410935528
22.255554743713116,2.0297781941840767,2.469193183653696,0.42493382036378924,0.4350804096967548,1920.3109439425402,17.79216096525036,12.698619998025722,20.901155103169003,0.20906745381079342,0.1890117725183526
32.413092652902485,4.161506430121604,1.5490158540982994,0.6474245163445278,0.2047302989125797,1021.071455525353,14.420808867127691,1.8593799500023296,13.581786016286411,7.2085342873937535,15.226527834578329
24.433490724310975,9.526524700383874,0.8972788392774823,0.33772759880974124,0.3261141791756839,1432.9997217160696,5.78536423642717,1.1769400243938002,21.741606298106845,8.440770516599974,14.989358713953791
28.470756656376842,2.0152238262730986,0.48004236637217207,0.6089084905705577,0.37688715590226773,436.58945468625427,6.957434095631334,2.6383756772556763,8.651826088545567,1.7604481758592623,4.79153911144002
36.845071384967255,5.113759184613499,1.7332897695827496,0.6695672576746864,0.4368197718167959,1119.345809479596,17.63914263520425,12.557990764486881,1.4897991077373023,4.490470580449696,18.199693256561893
24.70887387962144,4.029762121098559,4.709314620455438,0.08722512329204647,0.2926681860941781,1209.8095523560296,22.76253717398632,10.644860321228432,11.170083947101965,5.299401032652271,16.000643362937485
38.93435218669306,4.434604441499655,2.4735129768130424,0.7434110059413948,0.10750538926837266,704.7600771682798,5.825707008462812,16.96601636788278,15.255822776552833,21.657983913502335,13.418786074255317
47.2925512392798,6.4041279379834855,4.81061335535252,0.20698490950604315,0.9838301939152769,1175.6289657670818,14.593249352224992,6.873263235785504,13.100787739343268,24.144062191441083,18.792148721346805
76.8568192462445,8.816156417054373,2.8078170875816264,0.8733048921704311,0.813351515549535,510.2236208168999,3.2926910711415744,22.236390429572342,1.6987440256586819,11.306988375002256,20.974642712365572
31.97442744238838,7.106053233912522,3.1642865649643572,0.6376156254637665,0.23857500048199062,69.18238999852316,5.65064967658943,0.012703127113238288,17.805688210702026,15.512943004970506,1.7006799144746718
21.05232153885113,1.462752611006934,3.956840267434677,0.11310539270215512,0.5898267497843878,1453.8940737579624,19.363748004543556,22.048804330624023,7.734964568025997,21.764475724731714,0.9461034324811928
59.31411875786264,5.793587096314924,1.4430766664044472,0.4947821027494577,0.9698969640372839,1182.3066260414137,7.940062160899507,2.3216889010375183,1.18071215593907,10.700358001464288,4.061259262568261
30.551575788882538,4.06951098426422,1.4930720357766567,0.051153288369385666,0.755555664450286,469.38055564687926,21.851180913011397,23.655052989509247,18.714267177986386,8.527918573970746,22.3063592010219
22.51100238814022,1.693048772292871,4.801513642197759,0.4337152219851524,0.4905167693526613,467.0899013422398,17.94965516592539,23.27780031361892,10.16431981432157,9.49729990011166,0.04225315681759412
26.87804623648297,1.5227855143070477,1.0019298019197131,0.5988454374124067,0.21316445956645275,1375.861546280424,22.049007535411366,2.76767749640121,12.781259183207021,12.008417661061495,1.7858600410935528
36.614358092916916,1.4787342175243352,0.34655623745037906,0.48441381602822686,0.7528297389822906,313.5210578479855,19.37225805334883,20.349559177065778,20.718087095488908,6.464549685958044,19.80060703799874
27.441702940527847,3.4558578831455984,0.8960166284072619,0.3589171808878688,0.035544750831027906,231.3259888788765,15.753943959215842,7.804628952534121,6.314586119313185,3.7456692956905804,14.981454792511546
25.105348745722576,4.2600821636367785,3.1144254835688403,0.2336257849271329,0.15309149643177294,512.137787253848,6.433699536331539,2.918944403771625,10.572163475600489,12.752316463905617,23.1836676354325
25.12431999535727,7.461495063600876,4.89546222648987,0.0959454375270358,0.4637344403828996,1970.2633200727487,23.631572473438673,20.995955817546378,17.967341494561317,24.99666694909391,7.588008138311195
36.03713909557829,1.6729192212187851,4.230283742007288,0.7339773865547277,0.2523729405053783,1463.8194835620734,21.016744514739564,12.003365657061012,3.3018547792564332,18.659827303594184,0.8151599882255173
17.462278595093988,1.8087829453396544,0.34442593061160315,0.3186186052410551,0.4316007270995414,691.4164093691963,15.16078656432377,0.5959700142894659,23.551306423575554,12.622014466522,14.53748325878796
31.97442744238838,7.106053233912522,3.1642865649643572,0.6376156254637665,0.23857500048199062,69.18238999852316,5.65064967658943,0.012703127113238288,17.805688210702026,15.512943004970506,1.7006799144746718
22.255554743713116,2.0297781941840767,2.469193183653696,0.42493382036378924,0.4350804096967548,1920.3109439425402,17.79216096525036,12.698619998025722,20.901155103169003,0.20906745381079342,0.1890117725183526
24.433490724310975,9.526524700383874,0.8972788392774823,0.33772759880974124,0.3261141791756839,1432.9997217160696,5.78536423642717,1.1769400243938002,21.741606298106845,8.440770516599974,14.989358713953791
27.055482347742974,9.044829331618072,1.2652424398367847,0.08945612093229396,0.6324922064880947,104.51262491294325,6.665780940897188,2.2126414788835516,17.287932685144348,14.663680153801035,22.318381761186547
24.70887387962144,4.029762121098559,4.709314620455438,0.08722512329204647,0.2926681860941781,1209.8095523560296,22.76253717398632,10.644860321228432,11.170083947101965,5.299401032652271,16.000643362937485
21.05232153885113,1.462752611006934,3.956840267434677,0.11310539270215512,0.5898267497843878,1453.8940737579624,19.363748004543556,22.048804330624023,7.734964568025997,21.764475724731714,0.9461034324811928
58.01966216952059,5.394745307980311,2.7503684637653865,0.8555808968440084,0.5679325780042725,1688.497803940593,13.669269789952846,13.188881568052095,12.308326527981883,0.9648213581340606,4.353234892052705
30.551575788882538,4.06951098426422,1.4930720357766567,0.051153288369385666,0.755555664450286,469.38055564687926,21.851180913011397,23.655052989509247,18.714267177986386,8.527918573970746,22.3063592010219
26.87804623648297,1.5227855143070477,1.0019298019197131,0.5988454374124067,0.21316445956645275,1375.861546280424,22.049007535411366,2.76767749640121,12.781259183207021,12.008417661061495,1.7858600410935528
16.710988928463284,0.6793752476029482,1.3054894540769384,0.11273713319239448,0.5026602571196497,1618.049392475516,20.39832787763407,2.190477940886773,20.110976741621393,7.226149859273201,6.777490065337947
