loss,insulation_to_air_overall_heat_transfer_coefficient_to_environment,pipe_endcaps_to_air_thermal_conductance,heater_weight_1,heater_weight_2,fluid_to_steel_pipe_convective_heat_transfer_coefficient,TC1_thermal_resistance,TC2_thermal_resistance,TC3_thermal_resistance,TC4_thermal_resistance,TC5_thermal_resistance
1.0e10,8.736261578889692,53.43866885229965,0.48562035365445794,0.6781013607505102,5118.173693821548,5.149845243673973,9.182736624290747,3.879601981632963,0.6566695008873098,1.231751088520237
1.0e10,6.685914045726696,67.7678857291331,0.09925430413247953,0.6277672138383273,6747.484655798925,4.510032004687836,7.2612234959647335,2.7396828175289896,5.1481276559785645,1.8221568451137293
1.0e10,1.4773263393203202,6.188879930213211,0.2183830447685043,0.7438161276830144,6939.15097714139,9.348800021449968,1.265683545708639,8.144736185483508,8.490394788085535,7.234834719532336
1.0e10,5.884164197148569,20.11169499995335,0.39820122257163204,0.9574881797836403,4512.303262446347,8.446460436127758,3.9047602334445046,1.4639118068330006,8.443608988658948,4.181649363329933
1.0e10,0.0010350276291573024,0.10211046718339412,0.2539732329337388,0.4543362998064088,0.21638628606893434,9.915449578133705,7.282172315094936,8.302154500636501,7.940711757162081,3.006091646567366
1.0e10,8.384444998765362,26.1336236842857,0.20201619111014324,0.2372104385699836,1697.7287555224198,4.279867240069413,9.727452858906299,4.916274004725162,0.5386172440841251,9.621210099365806
1.0e10,3.770655080248766,30.959972542574796,0.45327724558153426,0.5629122713169152,7840.290455628973,8.323164564990018,6.739149784681691,0.4784409885555739,9.03955172660288,6.9508746781021475
1.0e10,2.3172584724906926,36.95044876463506,0.8742273357954337,0.1593185012885575,6142.323834334314,3.9945753464934204,5.890206115473003,6.9203614514402325,0.15135132037973162,5.023369366775432
1.0e10,1.4736339818861313,54.565195222847485,0.8678483910731142,0.20994810131609085,1730.4246034402122,4.3913886060366085,0.48283128548362414,4.54632380688414,7.3939037554254785,9.684370152907144
1.0e10,9.207612835072359,42.398726772443474,0.25734235111751397,0.40718716289359824,596.6912936462732,6.694916025621542,8.256631851454198,1.27805798664008,4.50509452215072,8.789948569832076
1.0e10,4.516943315625894,90.8221973247807,0.05393248268564919,0.1937572937716531,4495.0539183472465,4.609155891123475,3.3766920941875935,1.8209558433800253,2.3537356322342045,9.879479996871217
1.0e10,7.616544697383341,54.727744146788076,0.39490765297868274,0.47906331411811715,9355.502695737918,7.324653241843755,3.3767479704858543,0.2346741073377337,8.42251041788126,5.58758351916352
1.0e10,2.2341517073108137,54.44222874316055,0.3552295779843987,0.8067854351609467,5263.630389101806,5.817855448525421,3.36570851430036,9.151461018855692,9.680453755440915,0.39157777993312215
1.0e10,4.84728472009599,72.45648695333256,0.41100350168316113,0.34716562692173925,6821.544472608497,5.803394762847353,4.828088060908545,2.6859146012619317,4.939731478866323,0.5771583230309115
1.0e10,1.280889512280628,96.55901854508339,0.16086014384116834,0.9643009783401529,6184.43296589739,7.530387066627411,9.596150123435596,9.079900276673264,3.3295851886075165,3.968491307580494
1.0e10,5.381750827726857,99.92003685967782,0.10929892816603547,0.6348270103555753,6986.1162764836,4.762622649567004,0.82742085762253,3.158621563790387,6.0740772383245965,3.6653622805941004
1.0e10,6.649713038624289,11.798167850618837,0.12655424465005635,0.5891865997227917,603.8797095980591,1.3120171091200794,6.9106537656266465,8.977823078132474,3.484457491664407,9.944938072549899
1.0e10,0.6028487132733767,78.41088803332467,0.40575490048966983,0.20268734865234206,9978.356732544986,8.461568200580299,6.718296874370511,0.3918610243136854,5.445258427556971,9.347071578426412
1.0e10,4.315185275910874,24.455103407195367,0.8160395769733441,0.8945084380260989,7850.6346060765645,2.6030526380252046,8.938583236060543,8.504884346792082,7.659789206525969,3.6683026674182204
1.0e10,3.572149455905785,67.70961812277758,0.7704785113990582,0.20700627322484688,4550.581339188628,4.041153756008482,5.085016285739136,0.5033130555324713,1.7866889011179163,3.6326021041505485
1.0e10,1.2898366038461435,17.184102322011178,0.33921669921804504,0.40020743199593417,6510.537554740454,1.5193808761514513,8.587548237611738,9.303946269183411,4.437354752138982,2.268608369451509
1.0e10,6.0236068728395535,12.214238407734653,0.22338539336306287,0.3658691126472449,2830.203940750031,7.645877951792267,7.652702551286821,6.05120007490988,1.5057055239576171,1.1380470975673473
1.0e10,1.4399541238041946,5.910839737624662,0.10375642197510936,0.8871187284114206,9900.581542616206,4.667089877408384,4.068284989430845,3.480726463624716,6.922579058337647,7.527794730552518
1.0e10,2.011768232769788,49.95231916733827,0.14499212153914637,0.556386915366386,822.7323834937545,0.06365478760461518,6.576437923069647,5.047489058453963,1.099480652079737,0.2264098924701543
1.0e10,3.850493026432268,56.47895762648046,0.4548069017029432,0.45795967921681946,3296.1451873565466,9.460550703162939,2.8201378968575392,2.3186656051204713,5.666562684693274,0.6512904813488478
1.0e10,9.895926821952065,23.208587541629672,0.8581822964182472,0.2584745871160262,1215.1059455919972,7.877868015419446,4.077592341817778,7.290359490762444,1.6949698936955817,3.4760896137586914
1.0e10,1.307178414134062,33.00651395911316,0.6556743481008785,0.9971863952179321,237.88673016978686,9.699640458244495,2.6546872925816345,3.004408732201544,9.435803328469994,5.723731959117137
1.0e10,5.800624323318463,38.29068531174994,0.6311079037181698,0.8970258970131993,5873.46469954287,8.770644689140106,9.612444139577457,7.15118802307863,7.698484413417303,4.065095523834444
1.0e10,0.33416629391243147,15.43082140954113,0.6355154491612361,0.4940033666121546,7484.9357179589915,1.1564086303821006,7.173889249623034,5.555484893832892,7.105389179015388,7.322420851140639
1.0e10,8.46806302169122,78.3721769334723,0.3349773268131354,0.9973588770631177,448.5963885052377,2.986672401143001,7.451289874359857,5.685295533648304,8.55644387355764,9.79838561768161
1.0e10,3.3251792409622936,78.67470374555833,0.1179992975220825,0.8279793061697674,1210.0072866864527,8.450556564513517,1.0616576980262595,3.923727749776642,0.5534335603859448,1.8121512037893786
1.0e10,8.535672334624223,88.19389828560013,0.6097027939779667,0.16329564221129686,5418.328745295706,2.059430544324886,9.516948564596413,5.96550876817517,9.450882319747478,2.7161060206477536
1.0e10,9.032377230796103,14.861289500388615,0.11778963159778535,0.0904914871932968,2398.467904981795,0.9073761387809889,7.4272894552892605,6.665381532363235,5.37330504705989,1.6473176196768005
1.0e10,4.785674026872802,79.48092705714633,0.8744677069115937,0.40556489846875077,3440.0246748718446,5.396785221301081,8.3483171469359,0.32975209861781996,0.2317273825768524,0.8593846942113105
1.0e10,0.8445709908103985,80.7703280593298,0.6202558718824511,0.3367637268311616,425.59779258191605,8.856075383397537,9.31059895533695,4.379166525760185,0.7403942410363067,1.1010874794872385
1.0e10,1.4752282370064216,60.52056053893025,0.3342712534927746,0.9998657003098897,2715.506829819869,4.937277680959029,5.395968701454128,8.33860499523084,3.7795999966069886,5.416623956220075
1.0e10,5.4743441363705445,19.336894743125008,0.6788232465278142,0.9240049815350825,833.0669490634176,8.563354150351016,0.8305029697794837,4.280749425021511,5.660615690509327,0.8289393632929414
1.0e10,0.9561607616730334,81.54576747205017,0.17660553487129765,0.5914806032252965,8343.896570502839,2.2956575567432402,3.9376115632868354,6.6571443959657435,8.583869641738424,6.113363630246289
1.0e10,5.496376499260992,35.562895427726566,0.3949210911421155,0.8085387947832985,6052.62654018982,7.329838471434285,7.7754195238982975,1.4911959486803934,2.4584745015014713,1.1904308211711443
1.0e10,9.833536628747067,4.324258048321433,0.1409806025903398,0.5557849641961464,1726.8964212016433,5.05036146025959,0.7640029960010903,7.908346315613828,0.13528418705559508,0.4006691458106369
