Time_ms,TC1_C,TC2_C,TC3_C,TC4_C,TC5_C,V_RMS,I_RMS,Wattage
500,13.50,14.50,14.50,14.00,14.50,0.00,0.00,0.00
1000,13.50,14.50,14.50,13.75,14.50,0.00,0.00,0.00
1500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
2000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
2500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
3000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
3500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
4000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
4500,13.25,14.50,14.50,13.75,14.50,0.00,0.01,0.00
5000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
5500,13.25,14.50,14.50,13.75,14.50,0.00,0.01,0.00
6000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
6500,13.50,14.50,14.25,13.75,14.50,0.00,0.01,0.00
7000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
7500,13.25,14.50,14.50,13.75,14.50,0.00,0.01,0.00
8000,13.25,14.50,14.25,13.75,14.50,0.00,0.01,0.00
8500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
9000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
9500,13.25,14.50,14.50,13.75,14.50,0.00,0.01,0.00
10000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
10500,13.25,14.50,14.50,13.75,14.50,0.00,0.01,0.00
11000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
11500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
12000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
12500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
13000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
13500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
14000,13.50,14.50,14.25,13.75,14.50,0.00,0.01,0.00
14500,13.25,14.50,14.50,13.75,14.50,0.00,0.01,0.00
15000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
15500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
16000,13.25,14.50,14.50,13.75,14.50,0.00,0.01,0.00
16500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
17000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
17500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
18000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
18500,13.25,14.50,14.25,14.00,14.50,0.00,0.01,0.00
19000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
19500,13.25,14.50,14.50,13.75,14.50,0.00,0.01,0.00
20000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
20500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
21000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
21500,13.50,14.50,14.25,13.75,14.50,0.00,0.01,0.00
22000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
22500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
23000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
23500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
24000,13.50,14.50,14.25,13.75,14.50,0.00,0.01,0.00
24500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
25000,13.50,14.50,14.25,14.00,14.50,0.00,0.01,0.00
25500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
26000,13.50,14.50,14.25,13.75,14.50,0.00,0.01,0.00
26500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
27000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
27500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
28000,13.50,14.50,14.25,13.75,14.50,0.00,0.01,0.00
28500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
29000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
29500,13.25,14.50,14.50,13.75,14.50,0.00,0.01,0.00
30000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
30500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
31000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
31500,13.50,14.50,14.50,13.75,14.75,0.00,0.01,0.00
32000,13.25,14.50,14.50,14.00,14.50,0.00,0.01,0.00
32500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
33000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
33500,13.50,14.50,14.25,14.00,14.50,0.00,0.01,0.00
34000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
34500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
35000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
35500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
36000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
36500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
37000,13.50,14.50,14.50,13.75,14.75,0.00,0.01,0.00
37500,13.50,14.50,14.25,13.75,14.50,0.00,0.01,0.00
38000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
38500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
39000,13.25,14.50,14.25,13.75,14.50,0.00,0.01,0.00
39500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
40000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
40500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
41000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
41500,13.50,14.50,14.25,13.75,14.50,0.00,0.01,0.00
42000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
42500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
43000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
43500,13.50,14.50,14.25,13.75,14.50,0.00,0.01,0.00
44000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
44500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
45000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
45500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
46000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
46500,13.25,14.50,14.50,13.75,14.50,0.00,0.01,0.00
47000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
47500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
48000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
48500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
49000,13.50,14.50,14.25,13.75,14.50,0.00,0.01,0.00
49500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
50000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
50500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
51000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
51500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
52000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
52500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
53000,13.25,14.50,14.50,14.00,14.50,0.00,0.01,0.00
53500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
54000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
54500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
55000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
55500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
56000,13.25,14.50,14.50,13.75,14.50,0.00,0.01,0.00
56500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
57000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
57500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
58000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
58500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
59000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
59500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
60000,13.50,14.50,14.25,13.75,14.50,0.00,0.01,0.00
60500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
61000,13.50,14.50,14.25,13.75,14.50,0.00,0.01,0.00
61500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
62000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
62500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
63000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
63500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
64000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
64500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
65000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
65500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
66000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
66500,13.50,14.50,14.25,14.00,14.50,0.00,0.01,0.00
67000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
67500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
68000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
68500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
69000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
69500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
70000,13.50,14.50,14.25,13.75,14.50,0.00,0.01,0.00
70500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
71000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
71500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
72000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
72500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
73000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
73500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
74000,13.50,14.50,14.25,13.75,14.50,0.00,0.01,0.00
74500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
75000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
75500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
76000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
76500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
77000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
77500,13.50,14.50,14.25,13.75,14.50,0.00,0.01,0.00
78000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
78500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
79000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
79500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
80000,13.50,14.50,14.25,13.75,14.50,0.00,0.01,0.00
80500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
81000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
81500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
82000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
82500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
83000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
83500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
84000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
84500,13.50,14.50,14.25,14.00,14.50,0.00,0.01,0.00
85000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
85500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
86000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
86500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
87000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
87500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
88000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
88500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
89000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
89500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
90000,13.50,14.50,14.25,14.00,14.50,0.00,0.01,0.00
90500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
91000,13.25,14.50,14.50,13.75,14.50,0.00,0.01,0.00
91500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
92000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
92500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
93000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
93500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
94000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
94500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
95000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
95500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
96000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
96500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
97000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
97500,13.50,14.50,14.25,13.75,14.50,0.00,0.01,0.00
98000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
98500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
99000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
99500,13.25,14.50,14.50,13.75,14.50,0.00,0.01,0.00
100000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
100500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
101000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
101500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
102000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
102500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
103000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
103500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
104000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
104500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
105000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
105500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
106000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
106500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
107000,13.50,14.50,14.25,14.00,14.50,0.00,0.01,0.00
107500,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
108000,13.50,14.50,14.50,13.75,14.50,0.00,0.01,0.00
108500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
109000,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
109500,13.50,14.50,14.50,14.00,14.50,0.00,0.01,0.00
110000,13.25,14.25,14.50,13.50,15.25,0.00,0.01,0.00
110500,13.50,14.50,14.50,14.00,14.50,90.14,2.96,266.44
111000,13.50,14.50,14.50,13.75,14.50,90.14,2.96,266.44
111500,13.50,14.50,14.50,14.00,14.75,0.00,0.01,0.00
112000,13.50,14.50,14.50,13.75,15.25,0.00,0.01,0.00
112500,13.50,14.50,14.50,14.00,15.75,86.51,2.87,248.23
113000,13.50,14.75,14.75,14.00,16.75,86.51,2.87,248.23
113500,13.50,14.75,14.75,14.25,17.50,0.00,0.01,0.00
114000,13.50,15.00,15.00,14.50,18.50,0.00,0.01,0.00
114500,13.50,15.00,15.25,14.75,19.50,0.00,0.01,0.00
115000,13.75,15.25,15.50,15.25,20.50,0.00,0.01,0.00
115500,13.75,15.25,15.75,15.50,21.00,0.00,0.01,0.00
116000,13.75,15.75,16.00,16.00,21.75,0.00,0.01,0.00
116500,13.75,16.00,16.00,16.25,22.00,0.00,0.01,0.00
117000,14.00,16.00,16.25,16.75,22.25,0.00,0.01,0.00
117500,14.00,16.00,16.50,17.00,22.50,0.00,0.01,0.00
118000,14.00,16.25,16.75,17.25,22.75,0.00,0.01,0.00
118500,14.00,16.50,17.00,17.50,22.75,0.00,0.01,0.00
119000,14.00,16.50,17.25,17.75,22.75,0.00,0.01,0.00
119500,14.00,16.75,17.25,18.00,22.75,0.00,0.01,0.00
120000,14.25,16.75,17.50,18.00,22.75,0.00,0.01,0.00
120500,14.25,17.00,17.50,18.00,22.50,0.00,0.01,0.00
121000,14.25,17.25,17.50,18.00,22.50,0.00,0.01,0.00
121500,14.25,17.25,17.75,18.25,22.25,0.00,0.01,0.00
122000,14.25,17.25,17.75,18.25,22.25,0.00,0.01,0.00
122500,14.25,17.25,17.75,18.25,22.00,0.00,0.01,0.00
123000,14.25,17.50,17.75,18.25,21.75,0.00,0.01,0.00
123500,14.25,17.50,18.00,18.25,21.75,0.00,0.01,0.00
124000,14.50,17.50,18.00,18.25,21.50,0.00,0.01,0.00
124500,14.50,17.50,18.00,18.25,21.50,0.00,0.01,0.00
125000,14.50,17.50,18.00,18.25,21.25,0.00,0.01,0.00
125500,14.50,17.75,18.00,18.25,21.00,0.00,0.01,0.00
126000,14.25,17.75,18.00,18.00,20.25,0.00,0.01,0.00
126500,14.50,17.75,18.00,18.25,20.75,114.62,3.94,451.14
127000,14.50,17.75,18.00,18.25,21.00,114.62,3.94,451.14
127500,14.50,17.75,18.00,18.00,21.50,114.09,3.92,447.14
128000,14.50,18.00,18.00,18.50,22.50,114.09,3.92,447.14
128500,14.50,18.25,18.25,18.25,24.50,113.97,3.91,445.76
129000,14.75,18.50,18.50,19.00,27.25,113.97,3.91,445.76
129500,14.75,19.00,19.00,19.75,29.75,114.49,3.88,444.25
130000,15.00,19.50,19.50,20.00,32.50,114.49,3.88,444.25
130500,15.00,20.25,20.50,21.50,36.25,114.59,3.91,448.09
131000,15.25,21.00,21.25,22.50,40.50,114.59,3.91,448.09
131500,15.50,22.00,22.50,23.75,43.50,115.31,3.91,451.15
132000,16.00,23.25,23.50,25.75,47.75,115.31,3.91,451.15
132500,16.25,24.50,25.00,27.25,53.00,115.79,3.88,449.50
133000,16.50,25.50,26.75,29.75,56.50,115.79,3.88,449.50
133500,17.00,27.00,28.25,31.25,60.00,115.25,3.89,448.12
134000,17.50,28.50,29.75,33.50,66.75,115.25,3.89,448.12
134500,18.00,30.25,31.50,36.00,71.75,114.75,3.88,445.50
135000,18.50,31.75,33.25,38.00,78.75,114.75,3.88,445.50
135500,19.00,33.50,35.25,41.50,83.00,114.95,3.89,447.68
136000,19.50,35.50,37.00,43.50,87.00,114.95,3.89,447.68
136500,20.00,37.50,39.00,47.25,88.00,114.06,3.87,441.89
137000,20.75,39.00,41.00,49.50,91.25,114.06,3.87,441.89
137500,21.25,41.25,42.50,52.25,96.50,114.23,3.87,441.73
138000,21.75,43.25,44.75,56.25,100.00,114.23,3.87,441.73
138500,22.25,45.50,46.75,58.75,102.75,114.76,3.86,442.86
139000,23.00,47.25,48.75,62.00,108.75,114.76,3.86,442.86
139500,23.50,49.25,50.50,65.50,112.25,114.17,3.88,442.77
140000,24.25,51.50,52.50,68.50,114.50,114.17,3.88,442.77
140500,24.75,53.75,54.75,72.00,117.25,114.61,3.88,445.13
141000,25.25,55.50,56.75,74.50,121.25,114.61,3.88,445.13
141500,25.75,57.50,58.50,78.00,125.25,115.16,3.86,444.53
142000,26.50,59.75,60.75,81.25,128.25,115.16,3.86,444.53
142500,27.25,61.75,63.25,83.75,130.50,115.83,3.88,449.44
143000,27.75,63.75,65.00,87.25,134.25,115.83,3.88,449.44
143500,28.25,66.00,67.25,90.00,136.50,115.08,3.89,447.45
144000,29.00,68.25,69.25,92.75,138.50,115.08,3.89,447.45
144500,29.75,70.00,71.50,96.00,140.50,115.25,3.90,449.46
145000,30.25,72.25,73.00,98.50,142.50,115.25,3.90,449.46
145500,30.75,74.25,75.00,101.75,144.50,114.57,3.86,441.91
146000,31.50,76.25,77.25,104.25,146.25,114.57,3.86,441.91
146500,32.00,78.00,79.00,106.75,148.00,114.16,3.86,440.77
147000,32.50,80.50,80.75,109.75,149.75,114.16,3.86,440.77
147500,33.00,82.50,82.50,112.50,151.25,115.45,3.88,447.60
148000,33.75,84.75,85.00,115.00,152.75,115.45,3.88,447.60
148500,34.50,86.75,87.00,117.50,154.00,114.83,3.87,444.75
149000,35.00,89.00,88.75,120.25,155.25,114.83,3.87,444.75
149500,35.50,91.00,90.75,122.50,156.50,114.35,3.87,442.03
150000,36.00,93.00,92.50,125.00,157.50,114.35,3.87,442.03
150500,36.75,95.00,94.75,127.50,158.75,114.82,3.86,443.74
151000,37.25,96.75,96.75,130.00,160.00,114.82,3.86,443.74
151500,37.75,99.25,98.00,132.25,160.75,115.49,3.88,447.97
152000,38.25,101.00,99.25,134.50,161.75,115.49,3.88,447.97
152500,38.75,103.00,100.50,136.75,162.75,114.73,3.87,444.26
153000,39.50,104.75,102.25,138.75,164.00,114.73,3.87,444.26
153500,40.00,106.75,104.00,140.75,164.75,114.87,3.86,443.12
154000,40.50,108.50,105.50,143.25,165.75,114.87,3.86,443.12
154500,41.00,110.50,106.75,145.25,166.75,114.44,3.85,440.50
155000,41.50,112.25,107.75,147.00,167.75,114.44,3.85,440.50
155500,42.00,114.25,109.25,149.25,168.75,115.01,3.88,445.69
156000,42.50,116.00,110.50,151.25,169.75,115.01,3.88,445.69
156500,43.25,117.50,112.00,153.25,170.75,114.23,3.85,439.37
157000,43.50,119.50,113.50,155.00,171.50,114.23,3.85,439.37
157500,44.00,121.25,115.00,157.00,172.75,114.88,3.88,445.63
158000,44.50,123.00,116.25,159.00,173.50,114.88,3.88,445.63
158500,45.25,124.50,117.75,160.50,174.50,115.42,3.88,448.27
159000,45.50,126.50,119.50,162.50,175.50,115.42,3.88,448.27
159500,46.00,128.00,121.50,164.25,176.50,114.41,3.85,440.67
160000,46.50,130.00,123.50,166.00,177.50,114.41,3.85,440.67
160500,47.00,131.25,124.75,167.75,178.25,114.94,3.88,445.43
161000,47.50,133.00,127.00,169.50,179.25,114.94,3.88,445.43
161500,48.00,134.50,129.50,171.25,180.25,114.60,3.88,444.88
162000,48.50,136.25,130.50,172.75,181.25,114.60,3.88,444.88
162500,48.75,137.50,132.00,174.25,182.00,114.75,3.87,444.07
163000,49.25,139.25,134.00,176.00,182.75,114.75,3.87,444.07
163500,49.75,141.00,135.75,177.50,183.75,114.72,3.88,445.06
164000,50.25,142.50,137.75,179.25,184.75,114.72,3.88,445.06
164500,50.75,144.00,139.25,180.75,185.50,115.09,3.87,445.00
165000,51.25,145.25,140.75,182.50,186.25,115.09,3.87,445.00
165500,51.50,147.00,142.50,183.75,187.25,114.12,3.86,440.83
166000,51.75,148.50,144.00,185.50,188.00,114.12,3.86,440.83
166500,52.50,149.75,146.00,187.00,188.75,115.14,3.86,444.66
167000,52.75,151.00,147.50,188.50,189.75,115.14,3.86,444.66
167500,53.25,152.75,148.75,189.75,190.50,115.93,3.87,449.21
168000,53.75,153.75,151.25,191.25,191.25,115.93,3.87,449.21
168500,54.25,155.25,152.75,192.75,192.00,114.94,3.87,444.49
169000,54.50,156.50,154.25,194.25,192.75,114.94,3.87,444.49
169500,55.00,158.00,155.75,195.50,193.50,114.22,3.85,439.60
170000,55.50,159.25,157.00,197.00,194.25,114.22,3.85,439.60
170500,55.75,160.50,158.25,198.50,195.00,114.97,3.87,445.32
171000,56.25,162.00,160.00,199.75,196.00,114.97,3.87,445.32
171500,56.75,163.25,161.00,201.00,196.50,114.89,3.85,441.74
172000,57.25,164.50,163.25,202.50,197.00,114.89,3.85,441.74
172500,57.50,165.50,164.25,203.75,198.00,114.79,3.87,444.24
173000,58.00,167.00,166.00,205.00,198.75,114.79,3.87,444.24
173500,58.25,168.25,167.50,206.25,199.25,115.92,3.88,449.38
174000,58.75,169.50,168.75,207.75,200.00,115.92,3.88,449.38
174500,59.25,170.50,170.25,208.75,200.50,114.85,3.88,445.08
175000,59.75,172.00,171.75,210.25,201.25,114.85,3.88,445.08
175500,60.00,173.00,173.00,211.50,202.25,115.16,3.86,444.43
176000,60.50,174.25,174.50,212.75,202.75,115.16,3.86,444.43
176500,60.75,175.50,175.75,214.00,203.75,114.38,3.84,439.70
177000,61.25,176.50,176.75,215.25,204.25,114.38,3.84,439.70
177500,61.50,177.75,177.50,216.50,204.75,114.83,3.87,444.65
178000,62.00,179.00,178.75,217.75,205.75,114.83,3.87,444.65
178500,62.50,180.00,179.75,218.75,206.50,115.11,3.87,445.68
179000,63.00,181.25,180.75,219.75,207.00,115.11,3.87,445.68
179500,63.25,182.50,181.75,221.00,207.75,115.14,3.88,447.25
180000,63.75,183.25,183.25,222.00,208.50,115.14,3.88,447.25
180500,64.25,184.50,184.25,223.00,209.00,114.47,3.87,443.07
181000,64.50,185.50,185.25,224.25,209.50,114.47,3.87,443.07
181500,65.00,186.50,185.75,225.25,210.25,114.76,3.87,444.23
182000,65.50,187.50,187.00,226.00,211.00,114.76,3.87,444.23
182500,65.75,188.50,188.50,227.25,211.75,114.98,3.87,445.34
183000,66.25,189.50,189.25,228.25,212.25,114.98,3.87,445.34
183500,66.50,190.75,190.50,229.00,213.00,114.48,3.85,440.52
184000,67.00,191.50,192.00,230.00,213.50,114.48,3.85,440.52
184500,67.50,192.50,192.75,231.00,214.25,114.36,3.86,441.91
185000,67.75,193.50,193.75,232.00,215.00,114.36,3.86,441.91
185500,68.25,194.50,194.75,233.00,215.50,115.73,3.87,447.65
186000,68.50,195.50,195.50,234.00,216.25,115.73,3.87,447.65
186500,69.00,196.50,196.25,235.00,216.75,114.30,3.86,440.88
187000,69.50,197.50,197.25,236.25,217.50,114.30,3.86,440.88
187500,69.75,198.50,197.75,237.00,218.00,114.78,3.85,442.25
188000,70.25,199.25,198.75,238.00,218.50,114.78,3.85,442.25
188500,70.50,200.00,199.75,239.25,219.25,114.77,3.86,443.01
189000,71.00,201.25,200.50,240.00,220.00,114.77,3.86,443.01
189500,71.25,202.00,201.25,241.25,220.50,114.84,3.86,442.85
190000,71.50,202.75,202.00,242.25,221.00,114.84,3.86,442.85
190500,72.00,204.00,203.00,243.25,221.75,114.29,3.86,440.75
191000,72.25,204.75,203.75,244.25,222.25,114.29,3.86,440.75
191500,72.50,205.75,204.75,245.25,222.75,115.01,3.84,441.75
192000,73.00,206.50,205.75,246.25,223.50,115.01,3.84,441.75
192500,73.50,207.50,206.25,247.00,224.00,114.72,3.88,444.75
193000,73.75,208.50,207.25,248.25,224.50,114.72,3.88,444.75
193500,74.25,209.25,208.00,249.25,225.25,114.86,3.85,442.14
194000,74.50,210.00,208.75,250.50,225.75,114.86,3.85,442.14
194500,75.00,211.00,209.25,251.50,226.50,115.04,3.87,444.67
195000,75.25,212.00,210.25,252.50,227.00,115.04,3.87,444.67
195500,75.50,212.75,211.00,253.50,227.50,114.12,3.85,438.90
196000,75.75,213.50,211.75,254.50,228.00,114.12,3.85,438.90
196500,76.25,214.50,213.00,255.50,228.75,114.46,3.86,441.99
197000,76.50,215.25,214.25,256.50,229.00,114.46,3.86,441.99
197500,76.75,216.00,215.00,257.50,229.75,114.58,3.86,441.99
198000,77.25,216.75,215.75,258.50,230.25,114.58,3.86,441.99
198500,77.50,217.75,216.75,259.50,230.75,115.24,3.85,443.39
199000,77.75,218.75,217.75,260.75,231.50,115.24,3.85,443.39
