Time_ms,TC1_C,TC2_C,TC3_C,TC4_C,TC5_C,V_RMS,I_RMS,Wattage
18000,96.25,152.75,282.00,442.00,425.50,70.75,0.96,67.81
18500,96.25,152.50,282.00,442.25,425.50,77.15,0.97,74.70
19000,96.25,153.00,282.25,442.25,425.50,77.15,0.97,74.70
19500,96.00,153.00,282.00,442.25,425.50,74.40,1.02,75.83
20000,96.00,153.25,282.00,442.25,425.75,74.40,1.02,75.83
20500,96.00,153.50,282.25,442.25,425.75,76.39,1.06,81.07
21000,96.00,153.25,282.00,442.25,425.50,76.39,1.06,81.07
21500,96.00,153.75,282.00,442.25,425.75,72.51,1.03,74.89
22000,96.00,153.50,281.75,442.25,425.75,72.51,1.03,74.89
22500,95.75,153.75,281.75,442.25,426.00,74.95,1.02,76.11
23000,95.75,154.00,281.50,442.25,426.00,74.95,1.02,76.11
23500,95.75,153.75,281.50,442.25,425.75,71.94,0.99,70.96
24000,95.75,154.25,281.25,442.25,426.00,71.94,0.99,70.96
24500,95.50,154.00,280.75,442.25,426.00,73.78,1.01,74.15
25000,95.50,154.25,280.75,442.25,426.00,73.78,1.01,74.15
25500,95.50,154.25,280.50,442.25,426.00,70.83,0.97,68.36
26000,95.25,154.50,280.00,442.25,426.00,70.83,0.97,68.36
26500,95.25,154.50,279.50,442.25,426.25,75.32,0.99,74.69
27000,95.25,154.50,279.25,442.25,426.25,75.32,0.99,74.69
27500,95.25,154.75,278.75,442.25,426.25,72.07,0.97,70.07
28000,95.00,154.50,278.25,442.25,426.25,72.07,0.97,70.07
28500,95.00,154.75,277.75,442.25,426.50,73.03,1.00,72.93
29000,95.00,155.00,276.75,442.25,426.50,73.03,1.00,72.93
29500,94.75,155.00,276.25,442.25,426.50,74.44,0.96,71.52
30000,94.75,155.00,275.50,442.25,426.75,74.44,0.96,71.52
30500,94.75,155.00,274.50,442.25,426.50,71.63,0.95,68.10
31000,94.50,155.25,273.25,442.25,426.50,71.63,0.95,68.10
31500,94.50,155.00,272.50,442.25,426.50,72.63,0.97,70.44
32000,94.50,155.50,270.75,442.25,426.25,72.63,0.97,70.44
32500,94.25,155.25,269.25,442.00,426.25,71.69,0.87,62.68
33000,94.25,155.25,267.50,442.25,426.00,71.69,0.87,62.68
33500,94.00,155.50,265.25,442.25,426.00,76.56,0.88,67.18
34000,94.00,155.25,262.75,442.25,425.75,76.56,0.88,67.18
34500,94.00,155.75,260.25,442.00,425.75,70.68,0.88,62.47
35000,94.00,155.50,258.25,442.25,425.75,70.68,0.88,62.47
35500,93.75,155.75,255.75,442.00,425.75,74.25,0.87,64.76
36000,93.75,155.75,253.50,442.00,425.75,74.25,0.87,64.76
36500,93.75,155.75,251.25,442.00,425.75,71.62,0.88,62.76
37000,93.50,156.00,249.25,442.00,425.75,71.62,0.88,62.76
37500,93.50,155.75,247.25,442.00,425.75,72.97,0.92,66.83
38000,93.50,156.00,245.00,442.00,425.75,72.97,0.92,66.83
38500,93.50,155.75,243.25,442.00,426.00,69.98,0.86,60.41
39000,93.25,156.25,241.00,442.00,425.75,69.98,0.86,60.41
39500,93.25,156.00,239.00,441.75,425.75,74.25,0.88,65.69
40000,93.25,156.25,236.75,442.00,425.75,74.25,0.88,65.69
40500,93.00,156.25,234.50,441.75,425.25,73.84,0.87,64.06
41000,93.00,156.25,232.00,442.00,425.50,73.84,0.87,64.06
41500,93.00,156.25,228.75,441.75,425.50,73.85,0.88,65.15
42000,93.00,156.25,225.50,441.75,425.25,73.85,0.88,65.15
42500,92.75,156.50,223.00,441.75,425.25,73.93,0.86,63.44
43000,92.75,156.25,220.00,441.75,425.25,73.93,0.86,63.44
43500,92.50,156.75,216.75,441.75,425.25,71.82,0.90,64.61
44000,92.50,156.25,214.00,441.75,425.25,71.82,0.90,64.61
44500,92.50,156.75,210.75,441.75,425.25,75.35,0.88,66.52
45000,92.25,156.50,207.75,441.75,425.25,75.35,0.88,66.52
45500,92.25,156.75,205.00,441.75,425.25,70.84,0.90,63.61
46000,92.25,156.50,202.50,441.50,425.25,70.84,0.90,63.61
46500,92.00,156.50,200.25,441.50,425.25,72.37,0.88,63.38
47000,92.00,156.75,198.50,441.50,425.50,72.37,0.88,63.38
47500,92.00,156.75,197.00,441.50,425.50,70.86,0.92,64.94
48000,91.75,156.75,195.50,441.50,425.50,70.86,0.92,64.94
48500,91.75,156.50,193.75,441.50,425.50,71.51,0.90,64.68
49000,91.50,156.75,191.75,441.25,425.50,71.51,0.90,64.68
49500,91.50,156.50,190.00,441.25,425.50,73.56,0.92,67.56
50000,91.50,157.00,188.00,441.25,425.75,73.56,0.92,67.56
50500,91.50,156.75,186.25,441.25,425.75,73.14,0.98,71.55
51000,91.50,157.00,184.50,441.25,425.75,73.14,0.98,71.55
51500,91.25,156.75,183.25,441.25,425.75,78.22,0.95,74.09
52000,91.25,157.00,181.75,441.00,425.75,78.22,0.95,74.09
52500,91.00,157.00,180.50,441.25,425.50,71.53,0.91,65.29
53000,91.00,157.00,179.25,441.00,425.75,71.53,0.91,65.29
53500,91.00,157.00,178.00,441.00,425.50,72.87,0.94,68.61
54000,91.00,156.75,177.00,441.00,425.50,72.87,0.94,68.61
54500,91.00,157.00,175.75,441.00,425.75,73.41,0.91,67.06
55000,90.75,157.00,175.00,441.00,425.50,73.41,0.91,67.06
55500,90.75,157.25,174.00,441.00,425.50,70.45,0.93,65.64
56000,90.75,157.00,173.00,440.75,425.00,70.45,0.93,65.64
56500,90.50,157.25,172.25,440.75,425.00,75.47,0.91,69.03
57000,90.50,157.00,171.50,440.75,425.00,75.47,0.91,69.03
57500,90.25,157.25,170.50,440.75,424.75,70.91,0.96,67.82
58000,90.25,157.00,169.75,440.50,424.75,70.91,0.96,67.82
58500,90.50,157.00,169.25,440.50,424.75,73.77,0.92,68.02
59000,90.25,157.25,168.50,440.50,424.75,73.77,0.92,68.02
59500,90.25,157.00,167.75,440.50,424.75,69.82,0.92,63.98
60000,90.25,157.25,167.25,440.50,424.75,69.82,0.92,63.98
60500,90.00,157.00,166.50,440.25,424.75,72.11,0.94,67.91
61000,90.00,157.25,165.75,440.25,424.75,72.11,0.94,67.91
61500,90.00,157.00,165.25,440.25,424.75,72.08,0.90,64.95
62000,89.75,157.25,164.75,440.25,425.00,72.08,0.90,64.95
62500,89.75,157.25,164.25,440.00,425.00,69.46,0.92,63.91
63000,89.75,157.25,163.75,440.00,424.75,69.46,0.92,63.91
63500,89.50,157.25,163.00,440.00,425.00,71.52,0.96,68.59
64000,89.50,157.25,162.50,440.00,425.00,71.52,0.96,68.59
64500,89.50,157.50,162.25,439.75,425.00,68.41,0.95,65.02
65000,89.25,157.00,161.50,439.75,425.00,68.41,0.95,65.02
65500,89.25,157.25,161.00,439.75,425.00,73.89,0.92,67.92
66000,89.25,157.25,160.75,439.75,425.00,73.89,0.92,67.92
66500,89.25,157.25,160.25,439.50,425.25,69.11,0.97,66.95
67000,89.00,157.25,159.75,439.50,425.25,69.11,0.97,66.95
67500,89.00,157.00,159.50,439.50,425.25,73.07,0.95,69.11
68000,89.00,157.50,159.00,439.50,425.25,73.07,0.95,69.11
68500,89.00,157.25,158.50,439.50,425.25,70.57,0.99,69.88
69000,88.75,157.25,158.25,439.25,425.25,70.57,0.99,69.88
69500,88.75,157.25,157.75,439.25,425.50,73.43,0.98,71.90
70000,88.75,157.25,157.25,439.25,425.50,73.43,0.98,71.90
70500,88.75,157.50,157.00,439.00,425.50,70.44,1.01,71.14
71000,88.50,157.00,156.75,439.00,425.50,70.44,1.01,71.14
71500,88.50,157.50,156.25,439.00,425.50,74.02,1.01,74.64
72000,88.50,157.25,156.00,439.00,425.50,74.02,1.01,74.64
72500,88.25,157.25,155.75,438.75,425.50,71.68,1.00,71.68
73000,88.50,157.50,155.25,438.75,425.75,71.68,1.00,71.68
73500,88.25,157.25,155.00,438.75,425.50,71.98,1.00,71.97
74000,88.00,157.50,154.50,438.50,425.75,71.98,1.00,71.97
74500,88.00,157.25,154.25,438.50,425.50,69.35,1.02,71.01
75000,88.00,157.50,154.00,438.50,425.75,69.35,1.02,71.01
75500,88.00,157.25,153.75,438.50,425.75,77.71,1.04,80.46
76000,88.00,157.25,153.50,438.25,425.50,77.71,1.04,80.46
76500,88.00,157.50,153.00,438.25,425.75,69.65,1.26,87.86
77000,87.75,157.25,153.00,438.00,425.75,69.65,1.26,87.86
77500,87.75,157.50,152.50,438.00,425.75,74.05,1.27,93.89
78000,87.75,157.25,152.25,438.00,425.75,74.05,1.27,93.89
78500,87.75,157.50,152.00,438.00,425.75,72.88,1.25,91.15
79000,87.50,157.25,151.75,437.75,426.00,72.88,1.25,91.15
79500,87.50,157.25,151.50,437.75,426.00,73.37,1.28,94.24
80000,87.50,157.50,151.25,437.75,426.00,73.37,1.28,94.24
80500,87.50,157.25,151.00,437.50,426.00,69.10,1.26,86.93
81000,87.25,157.50,150.75,437.50,426.00,69.10,1.26,86.93
81500,87.50,157.25,150.50,437.25,426.00,74.64,1.28,95.82
82000,87.25,157.25,150.25,437.25,426.00,74.64,1.28,95.82
82500,87.25,157.25,150.00,437.00,426.00,72.77,1.28,92.87
83000,87.25,157.25,150.00,437.00,426.00,72.77,1.28,92.87
83500,87.25,157.50,149.75,437.00,426.00,70.91,1.30,92.35
84000,87.00,157.25,149.50,436.75,426.00,70.91,1.30,92.35
84500,87.00,157.50,149.25,436.75,426.00,71.82,1.24,89.38
85000,87.00,157.25,149.00,436.50,426.25,71.82,1.24,89.38
85500,87.00,157.25,149.00,436.50,426.00,67.65,1.28,86.76
86000,86.75,157.25,148.75,436.25,426.25,67.65,1.28,86.76
86500,86.75,157.25,148.50,436.25,426.25,71.35,1.26,90.05
87000,86.75,157.50,148.25,436.00,426.00,71.35,1.26,90.05
87500,86.75,157.25,148.25,436.00,426.25,72.09,1.28,92.32
88000,86.75,157.50,148.00,435.75,426.00,72.09,1.28,92.32
88500,86.75,157.00,147.75,435.75,426.25,71.98,1.28,92.30
89000,86.50,157.25,147.75,435.50,426.25,71.98,1.28,92.30
89500,86.50,157.25,147.50,435.50,426.25,74.89,1.34,100.61
90000,86.50,157.00,147.50,435.25,426.00,74.89,1.34,100.61
90500,86.50,157.50,147.25,435.25,426.00,74.16,1.28,94.76
91000,86.50,157.00,147.00,435.00,426.25,74.16,1.28,94.76
91500,86.50,157.50,146.75,435.00,426.25,71.10,1.31,93.11
92000,86.25,157.00,146.75,434.75,426.25,71.10,1.31,93.11
92500,86.25,157.25,146.75,434.75,426.25,71.86,1.29,92.74
93000,86.25,157.25,146.25,434.50,426.25,71.86,1.29,92.74
93500,86.25,157.00,146.25,434.50,426.25,71.15,1.30,92.66
94000,86.25,157.25,146.25,434.25,426.00,71.15,1.30,92.66
94500,86.00,157.00,146.00,434.00,426.25,69.75,1.30,90.51
95000,86.00,157.25,145.75,434.00,426.25,69.75,1.30,90.51
95500,86.00,157.00,145.75,433.75,426.00,67.61,1.26,85.22
96000,86.00,157.25,145.50,433.50,426.00,67.61,1.26,85.22
96500,86.00,157.00,145.50,433.50,426.00,69.36,1.33,92.47
97000,85.75,157.25,145.25,433.25,426.00,69.36,1.33,92.47
97500,85.75,157.25,145.25,433.25,426.00,72.38,1.25,90.61
98000,85.75,157.00,145.25,433.00,426.00,72.38,1.25,90.61
98500,85.50,157.25,145.00,432.75,426.00,75.81,1.30,98.31
99000,85.75,156.75,145.00,432.75,426.00,75.81,1.30,98.31
99500,85.50,157.25,144.75,432.50,426.00,73.67,1.25,92.23
100000,85.50,157.00,144.75,432.25,426.00,73.67,1.25,92.23
100500,85.50,157.00,144.50,432.25,426.00,73.43,1.29,95.06
101000,85.50,157.25,144.50,432.00,426.00,73.43,1.29,95.06
101500,85.50,156.75,144.25,431.75,426.00,74.16,1.27,94.11
102000,85.25,157.25,144.25,431.50,426.00,74.16,1.27,94.11
102500,85.25,156.75,144.00,431.50,426.00,75.20,1.31,98.22
103000,85.25,157.25,144.00,431.25,426.00,75.20,1.31,98.22
103500,85.25,156.75,143.75,431.00,426.00,78.18,1.31,102.25
104000,85.00,157.00,143.75,430.75,426.00,78.18,1.31,102.25
104500,85.25,156.75,143.50,430.50,426.25,69.09,1.36,93.77
105000,85.00,157.00,143.50,430.25,426.25,69.09,1.36,93.77
105500,85.00,157.00,143.50,430.25,426.25,74.96,1.33,100.03
106000,85.00,156.75,143.25,429.75,426.25,74.96,1.33,100.03
106500,85.00,157.00,143.00,429.75,426.25,73.37,1.35,99.25
107000,85.00,156.50,143.00,429.50,426.25,73.37,1.35,99.25
107500,84.75,157.00,143.00,429.25,426.25,72.25,1.37,98.88
108000,84.75,156.50,142.75,429.00,426.50,72.25,1.37,98.88
108500,84.75,157.00,142.75,428.75,426.50,73.41,1.92,140.71
109000,84.75,156.75,142.75,428.50,426.50,73.41,1.92,140.71
109500,84.50,156.75,142.50,428.25,426.75,72.03,1.97,141.83
110000,84.50,156.50,142.50,428.00,426.50,72.03,1.97,141.83
110500,84.50,156.75,142.50,427.75,426.50,76.92,1.97,151.44
111000,84.50,156.50,142.25,427.50,426.50,76.92,1.97,151.44
111500,84.50,156.50,142.25,427.25,426.50,69.63,1.90,132.26
112000,84.50,156.50,142.25,427.00,426.50,69.63,1.90,132.26
112500,84.50,156.50,142.00,426.75,426.50,72.18,1.94,140.25
113000,84.50,156.75,142.00,426.50,426.50,72.18,1.94,140.25
113500,84.25,156.25,142.00,426.25,426.25,74.41,1.93,143.56
114000,84.25,156.75,141.75,426.00,426.25,74.41,1.93,143.56
114500,84.25,156.25,141.75,425.50,426.00,71.97,1.98,142.41
115000,84.25,156.50,141.75,425.25,426.00,71.97,1.98,142.41
115500,84.25,156.25,141.50,425.00,426.00,70.91,1.96,139.07
116000,84.25,156.50,141.50,424.75,426.00,70.91,1.96,139.07
116500,84.00,156.25,141.25,424.50,426.00,71.43,1.97,140.37
117000,84.00,156.25,141.50,424.00,426.00,71.43,1.97,140.37
117500,84.00,156.25,141.50,423.75,426.00,77.36,1.97,152.17
118000,84.00,156.25,141.25,423.50,426.00,77.36,1.97,152.17
118500,84.00,156.25,141.00,423.25,426.00,68.90,1.96,134.88
119000,83.75,156.25,141.25,422.75,426.00,68.90,1.96,134.88
119500,84.00,156.25,141.00,422.50,426.00,68.79,1.94,133.36
120000,83.75,156.00,141.00,422.25,426.00,68.79,1.94,133.36
120500,83.75,156.25,141.00,422.00,426.00,72.95,1.91,139.70
121000,83.75,156.00,141.00,421.50,426.00,72.95,1.91,139.70
121500,83.75,156.25,141.00,421.25,426.00,76.01,1.93,146.35
122000,83.75,156.00,140.75,420.75,425.75,76.01,1.93,146.35
122500,83.75,156.25,140.75,420.50,425.75,76.09,1.92,146.00
123000,83.50,155.75,140.75,420.25,425.75,76.09,1.92,146.00
123500,83.50,156.25,140.75,419.75,425.75,73.74,1.97,145.49
124000,83.50,155.75,140.50,419.50,425.50,73.74,1.97,145.49
124500,83.50,156.25,140.50,419.00,425.50,72.95,1.99,145.30
125000,83.50,155.75,140.50,418.75,425.75,72.95,1.99,145.30
125500,83.50,156.00,140.50,418.25,425.50,70.00,1.85,129.27
126000,83.25,155.75,140.50,418.00,425.50,70.00,1.85,129.27
126500,83.25,156.00,140.25,417.50,425.50,68.83,1.87,128.83
127000,83.25,155.50,140.25,417.25,425.50,68.83,1.87,128.83
127500,83.25,156.00,140.25,416.75,425.50,77.23,1.95,150.21
128000,83.25,155.50,140.25,416.50,425.50,77.23,1.95,150.21
128500,83.25,156.00,140.25,415.75,425.25,71.15,1.87,133.37
129000,83.25,155.50,140.25,415.50,425.50,71.15,1.87,133.37
129500,83.00,156.00,140.25,415.00,425.25,70.12,1.94,136.06
130000,83.00,155.50,140.00,414.75,425.25,70.12,1.94,136.06
130500,83.00,155.75,140.00,414.25,425.25,70.74,1.89,133.62
131000,83.00,155.50,140.00,413.75,425.25,70.74,1.89,133.62
131500,83.00,155.75,140.00,413.25,425.25,70.67,1.89,133.76
132000,83.00,155.50,140.00,413.00,425.25,70.67,1.89,133.76
132500,82.75,155.75,139.75,412.25,425.00,72.97,1.91,139.34
133000,82.75,155.25,139.75,412.00,425.00,72.97,1.91,139.34
133500,82.75,155.75,139.75,411.50,425.00,75.48,1.91,143.98
134000,82.75,155.25,139.75,411.00,425.00,75.48,1.91,143.98
134500,82.75,155.50,139.75,410.50,425.00,69.91,1.94,135.73
135000,82.75,155.25,139.75,410.00,425.00,69.91,1.94,135.73
135500,82.75,155.50,139.75,409.50,424.75,69.99,1.93,134.93
136000,82.75,155.25,139.50,409.00,424.75,69.99,1.93,134.93
136500,82.75,155.50,139.50,408.50,424.75,71.78,1.90,136.08
137000,82.75,155.25,139.50,408.00,424.75,71.78,1.90,136.08
137500,82.75,155.50,139.50,407.50,424.75,74.36,1.91,141.92
138000,82.50,155.25,139.50,407.00,424.75,74.36,1.91,141.92
138500,82.50,155.25,139.50,406.50,424.50,73.80,1.88,139.03
139000,82.50,155.00,139.25,406.00,424.50,73.80,1.88,139.03
139500,82.50,155.50,139.50,405.25,424.50,75.19,1.94,146.15
140000,82.50,155.00,139.25,404.75,424.25,75.19,1.94,146.15
140500,82.50,155.50,139.25,404.00,424.25,73.09,1.91,139.78
141000,82.50,155.00,139.00,403.50,424.50,73.09,1.91,139.78
141500,82.50,155.25,139.25,403.00,424.25,70.45,1.86,130.91
142000,82.50,155.00,139.00,402.25,424.25,70.45,1.86,130.91
142500,82.50,155.25,139.00,401.75,424.25,67.53,1.84,123.97
143000,82.25,155.00,139.00,401.00,424.25,67.53,1.84,123.97
143500,82.25,155.25,139.00,400.25,424.25,73.20,1.90,139.15
144000,82.25,155.00,139.00,399.75,424.00,73.20,1.90,139.15
144500,82.25,155.25,138.75,399.00,424.00,71.15,1.86,132.50
145000,82.25,155.00,139.00,398.25,424.00,71.15,1.86,132.50
145500,82.25,155.25,139.00,397.25,424.00,69.45,1.95,135.18
146000,82.25,154.75,138.75,396.75,424.00,69.45,1.95,135.18
146500,82.00,155.00,138.75,395.75,424.00,71.56,1.90,135.74
147000,82.00,154.75,138.75,395.00,424.00,71.56,1.90,135.74
147500,82.00,155.00,138.75,394.25,424.00,71.44,1.92,137.04
148000,82.00,154.75,138.75,393.50,424.00,71.44,1.92,137.04
148500,82.00,155.00,138.75,392.50,424.00,72.30,1.88,136.28
149000,82.00,154.75,138.75,391.50,424.00,72.30,1.88,136.28
149500,82.00,155.00,138.50,390.75,423.75,73.62,1.88,138.10
150000,82.00,154.75,138.50,389.75,423.75,73.62,1.88,138.10
150500,82.00,154.75,138.50,388.75,423.75,74.39,1.94,144.37
151000,81.75,154.75,138.75,387.75,423.50,74.39,1.94,144.37
151500,81.75,154.75,138.50,386.75,423.50,70.84,1.87,132.70
152000,81.75,154.75,138.50,385.50,423.50,70.84,1.87,132.70
152500,81.75,154.75,138.50,384.25,423.25,69.81,1.91,133.43
153000,81.75,154.75,138.50,383.25,423.25,69.81,1.91,133.43
153500,81.75,154.50,138.50,382.00,423.25,73.67,1.87,137.68
154000,81.75,154.75,138.50,380.75,423.00,73.67,1.87,137.68
154500,81.50,154.50,138.50,379.50,423.00,70.30,1.87,131.22
155000,81.50,154.75,138.25,378.25,423.00,70.30,1.87,131.22
155500,81.50,154.25,138.25,376.75,422.75,71.35,1.90,135.51
156000,81.75,154.75,138.25,375.50,423.00,71.35,1.90,135.51
156500,81.50,154.25,138.50,374.25,422.50,71.58,1.89,135.48
157000,81.50,154.75,138.25,372.75,422.50,71.58,1.89,135.48
157500,81.50,154.25,138.25,371.25,422.50,68.65,1.95,133.68
158000,81.50,154.75,138.25,369.75,422.25,68.65,1.95,133.68
158500,81.50,154.25,138.25,368.50,422.25,73.45,1.92,140.73
159000,81.50,154.50,138.00,367.00,422.00,73.45,1.92,140.73
159500,81.50,154.25,138.00,365.50,421.75,69.49,1.90,132.20
160000,81.50,154.50,138.00,364.25,421.75,69.49,1.90,132.20
160500,81.25,154.25,138.00,362.75,421.50,68.11,1.94,132.38
161000,81.25,154.50,138.00,361.50,421.25,68.11,1.94,132.38
161500,81.25,154.25,138.00,360.00,421.50,69.92,1.88,131.26
162000,81.25,154.25,138.00,358.75,421.25,69.92,1.88,131.26
162500,81.25,154.25,138.00,357.25,421.25,78.43,1.90,149.08
163000,81.25,154.25,137.75,355.75,421.00,78.43,1.90,149.08
163500,81.25,154.00,138.00,354.75,421.00,74.70,1.90,142.15
164000,81.25,154.25,138.00,353.25,420.75,74.70,1.90,142.15
